"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.63067e-02,1,0
4.51496e-02,1,0
4.39925e-02,1,0
4.28354e-02,1,0
4.16782e-02,1,0
4.05211e-02,1,0
3.93640e-02,1,0
3.82069e-02,1,0
3.70498e-02,1,0
3.58927e-02,1,0
3.47356e-02,1,0
3.35785e-02,1,0
3.24214e-02,1,0
3.12643e-02,1,0
3.01072e-02,1,0
2.89501e-02,1,0
2.77930e-02,1,0
2.66359e-02,1,0
2.54787e-02,1,0
2.43216e-02,1,0
2.31645e-02,1,0
2.20074e-02,1,0
2.08503e-02,1,0
1.96932e-02,1,0
1.85361e-02,1,0
1.73790e-02,1,0
1.62219e-02,1,0
1.50648e-02,1,0
1.39077e-02,1,0
1.27506e-02,1,0
1.15935e-02,1,0
1.04363e-02,1,0
1.02463e-02,1,0
1.02795e-02,1,0
1.03126e-02,1,0
1.03457e-02,1,0
1.03789e-02,1,0
1.04120e-02,1,0
1.04452e-02,1,0
1.04783e-02,1,0
1.05115e-02,1,0
1.05446e-02,1,0
1.05778e-02,1,0
1.06109e-02,1,0
1.06440e-02,1,0
1.06772e-02,1,0
1.07103e-02,1,0
1.07435e-02,1,0
1.07766e-02,1,0
1.08098e-02,1,0
1.08429e-02,1,0
1.08760e-02,1,0
1.09092e-02,1,0
1.09423e-02,1,0
1.09755e-02,1,0
1.10086e-02,1,0
1.10418e-02,1,0
1.10749e-02,1,0
1.11080e-02,1,0
1.11412e-02,1,0
1.11743e-02,1,0
1.12075e-02,1,0
1.12406e-02,1,0
1.12175e-02,1,0
1.11606e-02,1,0
1.11037e-02,1,0
1.10468e-02,1,0
1.09899e-02,1,0
1.09330e-02,1,0
1.08761e-02,1,0
1.08192e-02,1,0
1.07623e-02,1,0
1.07054e-02,1,0
1.06485e-02,1,0
1.05916e-02,1,0
1.05347e-02,1,0
1.04778e-02,1,0
1.04209e-02,1,0
1.03640e-02,1,0
1.03071e-02,1,0
1.02502e-02,1,0
1.01932e-02,1,0
1.01363e-02,1,0
1.00794e-02,1,0
1.00225e-02,1,0
9.96564e-03,1,0
9.90874e-03,1,0
9.85184e-03,1,0
9.79493e-03,1,0
9.73803e-03,1,0
9.68113e-03,1,0
9.62423e-03,1,0
9.56733e-03,1,0
9.51042e-03,1,0
9.44542e-03,1,0
9.37001e-03,1,0
9.29459e-03,1,0
9.21918e-03,1,0
9.14376e-03,1,0
9.06835e-03,1,0
8.99293e-03,1,0
8.91752e-03,1,0
8.84211e-03,1,0
8.76669e-03,1,0
8.69128e-03,1,0
8.61586e-03,1,0
8.54045e-03,1,0
8.46503e-03,1,0
8.38962e-03,1,0
8.31420e-03,1,0
8.23879e-03,1,0
8.16337e-03,1,0
8.08796e-03,1,0
8.01255e-03,1,0
7.93713e-03,1,0
7.86172e-03,1,0
7.78630e-03,1,0
7.71089e-03,1,0
7.63547e-03,1,0
7.56006e-03,1,0
7.48464e-03,1,0
7.40923e-03,1,0
7.33381e-03,1,0
7.25840e-03,1,0
7.18298e-03,1,0
7.11562e-03,1,0
7.07241e-03,1,0
7.02920e-03,1,0
6.98599e-03,1,0
6.94278e-03,1,0
6.89957e-03,1,0
6.85636e-03,1,0
6.81315e-03,1,0
6.76994e-03,1,0
6.72673e-03,1,0
6.68352e-03,1,0
6.64031e-03,1,0
6.59710e-03,1,0
6.55389e-03,1,0
6.51068e-03,1,0
6.46747e-03,1,0
6.42426e-03,1,0
6.38105e-03,1,0
6.33784e-03,1,0
6.29463e-03,1,0
6.25142e-03,1,0
6.20821e-03,1,0
6.16500e-03,1,0
6.12179e-03,1,0
6.07858e-03,1,0
6.03537e-03,1,0
5.99216e-03,1,0
5.94895e-03,1,0
5.90574e-03,1,0
5.86253e-03,1,0
5.81932e-03,1,0
5.77484e-03,1,0
5.71139e-03,1,0
5.64793e-03,1,0
5.58448e-03,1,0
5.52103e-03,1,0
5.45757e-03,1,0
5.39412e-03,1,0
5.33066e-03,1,0
5.26721e-03,1,0
5.20376e-03,1,0
5.14030e-03,1,0
5.07685e-03,1,0
5.01339e-03,1,0
4.94994e-03,1,0
4.88649e-03,1,0
4.82303e-03,1,0
4.75958e-03,1,0
4.69612e-03,1,0
4.63267e-03,1,0
4.56922e-03,1,0
4.50576e-03,1,0
4.44231e-03,1,0
4.37885e-03,1,0
4.31540e-03,1,0
4.25195e-03,1,0
4.18849e-03,1,0
4.12504e-03,1,0
4.06159e-03,1,0
3.99813e-03,1,0
3.93468e-03,1,0
3.87122e-03,1,0
3.80777e-03,1,0
3.75000e-03,1,0
3.69303e-03,1,0
3.63607e-03,1,0
3.57911e-03,1,0
3.52215e-03,1,0
3.46519e-03,1,0
3.40822e-03,1,0
3.35126e-03,1,0
3.29430e-03,1,0
3.23734e-03,1,0
3.18038e-03,1,0
3.12341e-03,1,0
3.06645e-03,1,0
3.00949e-03,1,0
2.95253e-03,1,0
2.89557e-03,1,0
2.83860e-03,1,0
2.78164e-03,1,0
2.72468e-03,1,0
2.66772e-03,1,0
2.61076e-03,1,0
2.55379e-03,1,0
2.49683e-03,1,0
2.43987e-03,1,0
2.38291e-03,1,0
2.32595e-03,1,0
2.26898e-03,1,0
2.21202e-03,1,0
2.15506e-03,1,0
2.09810e-03,1,0
2.04114e-03,1,0
1.98491e-03,1,0
1.92903e-03,1,0
1.87315e-03,1,0
1.81727e-03,1,0
1.76138e-03,1,0
1.70550e-03,1,0
1.64962e-03,1,0
1.59373e-03,1,0
1.53785e-03,1,0
1.48197e-03,1,0
1.42608e-03,1,0
1.37020e-03,1,0
1.31432e-03,1,0
1.25843e-03,1,0
1.20255e-03,1,0
1.14667e-03,1,0
1.09078e-03,1,0
1.03490e-03,1,0
9.79017e-04,1,0
9.23133e-04,1,0
8.67250e-04,1,0
8.11367e-04,1,0
7.55484e-04,1,0
6.99600e-04,1,0
6.43717e-04,1,0
5.87834e-04,1,0
5.31951e-04,1,0
4.76067e-04,1,0
4.20184e-04,1,0
3.64301e-04,1,0
3.08418e-04,1,0
2.48447e-04,1,0
1.84388e-04,1,0
1.20329e-04,1,0
5.62707e-05,1,0
-7.78799e-06,1,0
-7.18467e-05,1,0
-1.35905e-04,1,0
-1.99964e-04,1,0
-2.64023e-04,1,0
-3.28081e-04,1,0
-3.92140e-04,1,0
-4.56199e-04,1,0
-5.20257e-04,1,0
-5.84316e-04,1,0
-6.48375e-04,1,0
-7.12433e-04,1,0
-7.76492e-04,1,0
-8.40551e-04,1,0
-9.04609e-04,1,0
-9.68668e-04,1,0
-1.03273e-03,1,0
-1.09679e-03,1,0
-1.16084e-03,1,0
-1.22490e-03,1,0
-1.28896e-03,1,0
-1.35302e-03,1,0
-1.41708e-03,1,0
-1.48114e-03,1,0
-1.54520e-03,1,0
-1.60925e-03,1,0
-1.67331e-03,1,0
-1.73551e-03,1,0
-1.79361e-03,1,0
-1.85170e-03,1,0
-1.90980e-03,1,0
-1.96790e-03,1,0
-2.02599e-03,1,0
-2.08409e-03,1,0
-2.14219e-03,1,0
-2.20029e-03,1,0
-2.25838e-03,1,0
-2.31648e-03,1,0
-2.37458e-03,1,0
-2.43267e-03,1,0
-2.49077e-03,1,0
-2.54887e-03,1,0
-2.60696e-03,1,0
-2.66506e-03,1,0
-2.72316e-03,1,0
-2.78126e-03,1,0
-2.83935e-03,1,0
-2.89745e-03,1,0
-2.95555e-03,1,0
-3.01364e-03,1,0
-3.07174e-03,1,0
-3.12984e-03,1,0
-3.18793e-03,1,0
-3.24603e-03,1,0
-3.30413e-03,1,0
-3.36223e-03,1,0
-3.42032e-03,1,0
-3.47842e-03,1,0
-3.53682e-03,1,0
-3.59738e-03,1,0
-3.65794e-03,1,0
-3.71849e-03,1,0
-3.77905e-03,1,0
-3.83960e-03,1,0
-3.90016e-03,1,0
-3.96072e-03,1,0
-4.02127e-03,1,0
-4.08183e-03,1,0
-4.14238e-03,1,0
-4.20294e-03,1,0
-4.26350e-03,1,0
-4.32405e-03,1,0
-4.38461e-03,1,0
-4.44516e-03,1,0
-4.50572e-03,1,0
-4.56627e-03,1,0
-4.62683e-03,1,0
-4.68739e-03,1,0
-4.74794e-03,1,0
-4.80850e-03,1,0
-4.86905e-03,1,0
-4.92961e-03,1,0
-4.99017e-03,1,0
-5.05072e-03,1,0
-5.11128e-03,1,0
-5.17183e-03,1,0
-5.23239e-03,1,0
-5.29295e-03,1,0
