"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.62050e-02,1,0
4.50505e-02,1,0
4.38959e-02,1,0
4.27413e-02,1,0
4.15868e-02,1,0
4.04322e-02,1,0
3.92776e-02,1,0
3.81231e-02,1,0
3.69685e-02,1,0
3.58139e-02,1,0
3.46594e-02,1,0
3.35048e-02,1,0
3.23502e-02,1,0
3.11957e-02,1,0
3.00411e-02,1,0
2.88865e-02,1,0
2.77320e-02,1,0
2.65774e-02,1,0
2.54228e-02,1,0
2.42683e-02,1,0
2.31137e-02,1,0
2.19591e-02,1,0
2.08046e-02,1,0
1.96500e-02,1,0
1.84954e-02,1,0
1.73408e-02,1,0
1.61863e-02,1,0
1.50317e-02,1,0
1.38771e-02,1,0
1.27226e-02,1,0
1.15680e-02,1,0
1.04134e-02,1,0
1.02238e-02,1,0
1.02569e-02,1,0
1.02900e-02,1,0
1.03230e-02,1,0
1.03561e-02,1,0
1.03892e-02,1,0
1.04223e-02,1,0
1.04553e-02,1,0
1.04884e-02,1,0
1.05215e-02,1,0
1.05545e-02,1,0
1.05876e-02,1,0
1.06207e-02,1,0
1.06537e-02,1,0
1.06868e-02,1,0
1.07199e-02,1,0
1.07530e-02,1,0
1.07860e-02,1,0
1.08191e-02,1,0
1.08522e-02,1,0
1.08852e-02,1,0
1.09183e-02,1,0
1.09514e-02,1,0
1.09845e-02,1,0
1.10175e-02,1,0
1.10506e-02,1,0
1.10837e-02,1,0
1.11167e-02,1,0
1.11498e-02,1,0
1.11829e-02,1,0
1.12159e-02,1,0
1.11929e-02,1,0
1.11361e-02,1,0
1.10793e-02,1,0
1.10225e-02,1,0
1.09658e-02,1,0
1.09090e-02,1,0
1.08522e-02,1,0
1.07954e-02,1,0
1.07386e-02,1,0
1.06819e-02,1,0
1.06251e-02,1,0
1.05683e-02,1,0
1.05115e-02,1,0
1.04548e-02,1,0
1.03980e-02,1,0
1.03412e-02,1,0
1.02844e-02,1,0
1.02277e-02,1,0
1.01709e-02,1,0
1.01141e-02,1,0
1.00573e-02,1,0
1.00005e-02,1,0
9.94377e-03,1,0
9.88699e-03,1,0
9.83021e-03,1,0
9.77344e-03,1,0
9.71666e-03,1,0
9.65988e-03,1,0
9.60310e-03,1,0
9.54633e-03,1,0
9.48955e-03,1,0
9.42469e-03,1,0
9.34944e-03,1,0
9.27419e-03,1,0
9.19894e-03,1,0
9.12369e-03,1,0
9.04845e-03,1,0
8.97320e-03,1,0
8.89795e-03,1,0
8.82270e-03,1,0
8.74745e-03,1,0
8.67220e-03,1,0
8.59695e-03,1,0
8.52170e-03,1,0
8.44645e-03,1,0
8.37120e-03,1,0
8.29596e-03,1,0
8.22071e-03,1,0
8.14546e-03,1,0
8.07021e-03,1,0
7.99496e-03,1,0
7.91971e-03,1,0
7.84446e-03,1,0
7.76921e-03,1,0
7.69396e-03,1,0
7.61871e-03,1,0
7.54346e-03,1,0
7.46822e-03,1,0
7.39297e-03,1,0
7.31772e-03,1,0
7.24247e-03,1,0
7.16722e-03,1,0
7.10000e-03,1,0
7.05689e-03,1,0
7.01377e-03,1,0
6.97066e-03,1,0
6.92754e-03,1,0
6.88443e-03,1,0
6.84131e-03,1,0
6.79820e-03,1,0
6.75508e-03,1,0
6.71197e-03,1,0
6.66885e-03,1,0
6.62574e-03,1,0
6.58262e-03,1,0
6.53950e-03,1,0
6.49639e-03,1,0
6.45327e-03,1,0
6.41016e-03,1,0
6.36704e-03,1,0
6.32393e-03,1,0
6.28081e-03,1,0
6.23770e-03,1,0
6.19458e-03,1,0
6.15147e-03,1,0
6.10835e-03,1,0
6.06524e-03,1,0
6.02212e-03,1,0
5.97900e-03,1,0
5.93589e-03,1,0
5.89277e-03,1,0
5.84966e-03,1,0
5.80654e-03,1,0
5.76217e-03,1,0
5.69885e-03,1,0
5.63554e-03,1,0
5.57222e-03,1,0
5.50891e-03,1,0
5.44559e-03,1,0
5.38228e-03,1,0
5.31896e-03,1,0
5.25565e-03,1,0
5.19233e-03,1,0
5.12902e-03,1,0
5.06570e-03,1,0
5.00239e-03,1,0
4.93908e-03,1,0
4.87576e-03,1,0
4.81245e-03,1,0
4.74913e-03,1,0
4.68582e-03,1,0
4.62250e-03,1,0
4.55919e-03,1,0
4.49587e-03,1,0
4.43256e-03,1,0
4.36924e-03,1,0
4.30593e-03,1,0
4.24261e-03,1,0
4.17930e-03,1,0
4.11599e-03,1,0
4.05267e-03,1,0
3.98936e-03,1,0
3.92604e-03,1,0
3.86273e-03,1,0
3.79941e-03,1,0
3.74177e-03,1,0
3.68493e-03,1,0
3.62809e-03,1,0
3.57125e-03,1,0
3.51442e-03,1,0
3.45758e-03,1,0
3.40074e-03,1,0
3.34391e-03,1,0
3.28707e-03,1,0
3.23023e-03,1,0
3.17340e-03,1,0
3.11656e-03,1,0
3.05972e-03,1,0
3.00288e-03,1,0
2.94605e-03,1,0
2.88921e-03,1,0
2.83237e-03,1,0
2.77554e-03,1,0
2.71870e-03,1,0
2.66186e-03,1,0
2.60503e-03,1,0
2.54819e-03,1,0
2.49135e-03,1,0
2.43451e-03,1,0
2.37768e-03,1,0
2.32084e-03,1,0
2.26400e-03,1,0
2.20717e-03,1,0
2.15033e-03,1,0
2.09349e-03,1,0
2.03666e-03,1,0
1.98056e-03,1,0
1.92480e-03,1,0
1.86904e-03,1,0
1.81328e-03,1,0
1.75752e-03,1,0
1.70176e-03,1,0
1.64599e-03,1,0
1.59023e-03,1,0
1.53447e-03,1,0
1.47871e-03,1,0
1.42295e-03,1,0
1.36719e-03,1,0
1.31143e-03,1,0
1.25567e-03,1,0
1.19991e-03,1,0
1.14415e-03,1,0
1.08839e-03,1,0
1.03263e-03,1,0
9.76868e-04,1,0
9.21107e-04,1,0
8.65347e-04,1,0
8.09586e-04,1,0
7.53825e-04,1,0
6.98065e-04,1,0
6.42304e-04,1,0
5.86544e-04,1,0
5.30783e-04,1,0
4.75022e-04,1,0
4.19262e-04,1,0
3.63501e-04,1,0
3.07741e-04,1,0
2.47901e-04,1,0
1.83983e-04,1,0
1.20065e-04,1,0
5.61472e-05,1,0
-7.77089e-06,1,0
-7.16890e-05,1,0
-1.35607e-04,1,0
-1.99525e-04,1,0
-2.63443e-04,1,0
-3.27361e-04,1,0
-3.91279e-04,1,0
-4.55197e-04,1,0
-5.19116e-04,1,0
-5.83034e-04,1,0
-6.46952e-04,1,0
-7.10870e-04,1,0
-7.74788e-04,1,0
-8.38706e-04,1,0
-9.02624e-04,1,0
-9.66542e-04,1,0
-1.03046e-03,1,0
-1.09438e-03,1,0
-1.15830e-03,1,0
-1.22221e-03,1,0
-1.28613e-03,1,0
-1.35005e-03,1,0
-1.41397e-03,1,0
-1.47789e-03,1,0
-1.54180e-03,1,0
-1.60572e-03,1,0
-1.66964e-03,1,0
-1.73170e-03,1,0
-1.78967e-03,1,0
-1.84764e-03,1,0
-1.90561e-03,1,0
-1.96358e-03,1,0
-2.02155e-03,1,0
-2.07952e-03,1,0
-2.13749e-03,1,0
-2.19546e-03,1,0
-2.25343e-03,1,0
-2.31139e-03,1,0
-2.36936e-03,1,0
-2.42733e-03,1,0
-2.48530e-03,1,0
-2.54327e-03,1,0
-2.60124e-03,1,0
-2.65921e-03,1,0
-2.71718e-03,1,0
-2.77515e-03,1,0
-2.83312e-03,1,0
-2.89109e-03,1,0
-2.94906e-03,1,0
-3.00703e-03,1,0
-3.06500e-03,1,0
-3.12297e-03,1,0
-3.18094e-03,1,0
-3.23891e-03,1,0
-3.29688e-03,1,0
-3.35485e-03,1,0
-3.41281e-03,1,0
-3.47078e-03,1,0
-3.52906e-03,1,0
-3.58948e-03,1,0
-3.64991e-03,1,0
-3.71033e-03,1,0
-3.77075e-03,1,0
-3.83118e-03,1,0
-3.89160e-03,1,0
-3.95202e-03,1,0
-4.01245e-03,1,0
-4.07287e-03,1,0
-4.13329e-03,1,0
-4.19371e-03,1,0
-4.25414e-03,1,0
-4.31456e-03,1,0
-4.37498e-03,1,0
-4.43541e-03,1,0
-4.49583e-03,1,0
-4.55625e-03,1,0
-4.61668e-03,1,0
-4.67710e-03,1,0
-4.73752e-03,1,0
-4.79794e-03,1,0
-4.85837e-03,1,0
-4.91879e-03,1,0
-4.97921e-03,1,0
-5.03964e-03,1,0
