"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.62241e-02,1,0
4.50690e-02,1,0
4.39140e-02,1,0
4.27590e-02,1,0
4.16039e-02,1,0
4.04489e-02,1,0
3.92938e-02,1,0
3.81388e-02,1,0
3.69837e-02,1,0
3.58287e-02,1,0
3.46737e-02,1,0
3.35186e-02,1,0
3.23636e-02,1,0
3.12085e-02,1,0
3.00535e-02,1,0
2.88984e-02,1,0
2.77434e-02,1,0
2.65883e-02,1,0
2.54333e-02,1,0
2.42783e-02,1,0
2.31232e-02,1,0
2.19682e-02,1,0
2.08131e-02,1,0
1.96581e-02,1,0
1.85030e-02,1,0
1.73480e-02,1,0
1.61930e-02,1,0
1.50379e-02,1,0
1.38829e-02,1,0
1.27278e-02,1,0
1.15728e-02,1,0
1.04177e-02,1,0
1.02280e-02,1,0
1.02611e-02,1,0
1.02942e-02,1,0
1.03273e-02,1,0
1.03604e-02,1,0
1.03935e-02,1,0
1.04266e-02,1,0
1.04596e-02,1,0
1.04927e-02,1,0
1.05258e-02,1,0
1.05589e-02,1,0
1.05920e-02,1,0
1.06251e-02,1,0
1.06581e-02,1,0
1.06912e-02,1,0
1.07243e-02,1,0
1.07574e-02,1,0
1.07905e-02,1,0
1.08236e-02,1,0
1.08566e-02,1,0
1.08897e-02,1,0
1.09228e-02,1,0
1.09559e-02,1,0
1.09890e-02,1,0
1.10221e-02,1,0
1.10552e-02,1,0
1.10882e-02,1,0
1.11213e-02,1,0
1.11544e-02,1,0
1.11875e-02,1,0
1.12206e-02,1,0
1.11975e-02,1,0
1.11407e-02,1,0
1.10839e-02,1,0
1.10271e-02,1,0
1.09703e-02,1,0
1.09135e-02,1,0
1.08567e-02,1,0
1.07999e-02,1,0
1.07431e-02,1,0
1.06863e-02,1,0
1.06295e-02,1,0
1.05727e-02,1,0
1.05159e-02,1,0
1.04591e-02,1,0
1.04023e-02,1,0
1.03455e-02,1,0
1.02887e-02,1,0
1.02319e-02,1,0
1.01751e-02,1,0
1.01183e-02,1,0
1.00615e-02,1,0
1.00047e-02,1,0
9.94787e-03,1,0
9.89107e-03,1,0
9.83427e-03,1,0
9.77747e-03,1,0
9.72067e-03,1,0
9.66386e-03,1,0
9.60706e-03,1,0
9.55026e-03,1,0
9.49346e-03,1,0
9.42858e-03,1,0
9.35330e-03,1,0
9.27802e-03,1,0
9.20274e-03,1,0
9.12746e-03,1,0
9.05218e-03,1,0
8.97690e-03,1,0
8.90162e-03,1,0
8.82634e-03,1,0
8.75106e-03,1,0
8.67578e-03,1,0
8.60050e-03,1,0
8.52522e-03,1,0
8.44994e-03,1,0
8.37466e-03,1,0
8.29938e-03,1,0
8.22410e-03,1,0
8.14882e-03,1,0
8.07354e-03,1,0
7.99826e-03,1,0
7.92298e-03,1,0
7.84770e-03,1,0
7.77242e-03,1,0
7.69714e-03,1,0
7.62186e-03,1,0
7.54658e-03,1,0
7.47130e-03,1,0
7.39602e-03,1,0
7.32073e-03,1,0
7.24545e-03,1,0
7.17017e-03,1,0
7.10293e-03,1,0
7.05980e-03,1,0
7.01667e-03,1,0
6.97353e-03,1,0
6.93040e-03,1,0
6.88727e-03,1,0
6.84413e-03,1,0
6.80100e-03,1,0
6.75787e-03,1,0
6.71473e-03,1,0
6.67160e-03,1,0
6.62847e-03,1,0
6.58533e-03,1,0
6.54220e-03,1,0
6.49907e-03,1,0
6.45593e-03,1,0
6.41280e-03,1,0
6.36967e-03,1,0
6.32654e-03,1,0
6.28340e-03,1,0
6.24027e-03,1,0
6.19714e-03,1,0
6.15400e-03,1,0
6.11087e-03,1,0
6.06774e-03,1,0
6.02460e-03,1,0
5.98147e-03,1,0
5.93834e-03,1,0
5.89520e-03,1,0
5.85207e-03,1,0
5.80894e-03,1,0
5.76454e-03,1,0
5.70120e-03,1,0
5.63786e-03,1,0
5.57452e-03,1,0
5.51118e-03,1,0
5.44784e-03,1,0
5.38450e-03,1,0
5.32116e-03,1,0
5.25782e-03,1,0
5.19448e-03,1,0
5.13113e-03,1,0
5.06779e-03,1,0
5.00445e-03,1,0
4.94111e-03,1,0
4.87777e-03,1,0
4.81443e-03,1,0
4.75109e-03,1,0
4.68775e-03,1,0
4.62441e-03,1,0
4.56107e-03,1,0
4.49773e-03,1,0
4.43439e-03,1,0
4.37105e-03,1,0
4.30770e-03,1,0
4.24436e-03,1,0
4.18102e-03,1,0
4.11768e-03,1,0
4.05434e-03,1,0
3.99100e-03,1,0
3.92766e-03,1,0
3.86432e-03,1,0
3.80098e-03,1,0
3.74331e-03,1,0
3.68645e-03,1,0
3.62959e-03,1,0
3.57273e-03,1,0
3.51587e-03,1,0
3.45901e-03,1,0
3.40215e-03,1,0
3.34529e-03,1,0
3.28842e-03,1,0
3.23156e-03,1,0
3.17470e-03,1,0
3.11784e-03,1,0
3.06098e-03,1,0
3.00412e-03,1,0
2.94726e-03,1,0
2.89040e-03,1,0
2.83354e-03,1,0
2.77668e-03,1,0
2.71982e-03,1,0
2.66296e-03,1,0
2.60610e-03,1,0
2.54924e-03,1,0
2.49238e-03,1,0
2.43552e-03,1,0
2.37866e-03,1,0
2.32180e-03,1,0
2.26494e-03,1,0
2.20808e-03,1,0
2.15122e-03,1,0
2.09436e-03,1,0
2.03749e-03,1,0
1.98137e-03,1,0
1.92559e-03,1,0
1.86981e-03,1,0
1.81402e-03,1,0
1.75824e-03,1,0
1.70246e-03,1,0
1.64667e-03,1,0
1.59089e-03,1,0
1.53511e-03,1,0
1.47932e-03,1,0
1.42354e-03,1,0
1.36776e-03,1,0
1.31197e-03,1,0
1.25619e-03,1,0
1.20040e-03,1,0
1.14462e-03,1,0
1.08884e-03,1,0
1.03305e-03,1,0
9.77271e-04,1,0
9.21487e-04,1,0
8.65703e-04,1,0
8.09920e-04,1,0
7.54136e-04,1,0
6.98353e-04,1,0
6.42569e-04,1,0
5.86786e-04,1,0
5.31002e-04,1,0
4.75218e-04,1,0
4.19435e-04,1,0
3.63651e-04,1,0
3.07868e-04,1,0
2.48004e-04,1,0
1.84059e-04,1,0
1.20115e-04,1,0
5.61703e-05,1,0
-7.77410e-06,1,0
-7.17185e-05,1,0
-1.35663e-04,1,0
-1.99607e-04,1,0
-2.63552e-04,1,0
-3.27496e-04,1,0
-3.91441e-04,1,0
-4.55385e-04,1,0
-5.19330e-04,1,0
-5.83274e-04,1,0
-6.47218e-04,1,0
-7.11163e-04,1,0
-7.75107e-04,1,0
-8.39052e-04,1,0
-9.02996e-04,1,0
-9.66941e-04,1,0
-1.03089e-03,1,0
-1.09483e-03,1,0
-1.15877e-03,1,0
-1.22272e-03,1,0
-1.28666e-03,1,0
-1.35061e-03,1,0
-1.41455e-03,1,0
-1.47850e-03,1,0
-1.54244e-03,1,0
-1.60638e-03,1,0
-1.67033e-03,1,0
-1.73241e-03,1,0
-1.79041e-03,1,0
-1.84840e-03,1,0
-1.90639e-03,1,0
-1.96439e-03,1,0
-2.02238e-03,1,0
-2.08037e-03,1,0
-2.13837e-03,1,0
-2.19636e-03,1,0
-2.25435e-03,1,0
-2.31235e-03,1,0
-2.37034e-03,1,0
-2.42833e-03,1,0
-2.48633e-03,1,0
-2.54432e-03,1,0
-2.60231e-03,1,0
-2.66031e-03,1,0
-2.71830e-03,1,0
-2.77629e-03,1,0
-2.83429e-03,1,0
-2.89228e-03,1,0
-2.95028e-03,1,0
-3.00827e-03,1,0
-3.06626e-03,1,0
-3.12426e-03,1,0
-3.18225e-03,1,0
-3.24024e-03,1,0
-3.29824e-03,1,0
-3.35623e-03,1,0
-3.41422e-03,1,0
-3.47222e-03,1,0
-3.53052e-03,1,0
-3.59096e-03,1,0
-3.65141e-03,1,0
-3.71186e-03,1,0
-3.77231e-03,1,0
-3.83276e-03,1,0
-3.89320e-03,1,0
-3.95365e-03,1,0
-4.01410e-03,1,0
-4.07455e-03,1,0
-4.13500e-03,1,0
-4.19544e-03,1,0
-4.25589e-03,1,0
-4.31634e-03,1,0
-4.37679e-03,1,0
-4.43724e-03,1,0
-4.49768e-03,1,0
-4.55813e-03,1,0
-4.61858e-03,1,0
-4.67903e-03,1,0
-4.73948e-03,1,0
-4.79992e-03,1,0
-4.86037e-03,1,0
-4.92082e-03,1,0
-4.98127e-03,1,0
-5.04172e-03,1,0
-5.10216e-03,1,0
-5.16261e-03,1,0
-5.22306e-03,1,0
-5.28351e-03,1,0
-5.34396e-03,1,0
-5.40440e-03,1,0
-5.44841e-03,1,0
-5.49133e-03,1,0
-5.53424e-03,1,0
-5.57715e-03,1,0
-5.62007e-03,1,0
-5.66298e-03,1,0
-5.70590e-03,1,0
-5.74881e-03,1,0
-5.79172e-03,1,0
-5.83464e-03,1,0
-5.87755e-03,1,0
-5.92047e-03,1,0
-5.96338e-03,1,0
-6.00629e-03,1,0
-6.04921e-03,1,0
-6.09212e-03,1,0
-6.13504e-03,1,0
-6.17795e-03,1,0
-6.22086e-03,1,0
-6.26378e-03,1,0
-6.30669e-03,1,0
-6.34961e-03,1,0
-6.39252e-03,1,0
-6.43543e-03,1,0
-6.47835e-03,1,0
-6.52126e-03,1,0
-6.56417e-03,1,0
-6.60709e-03,1,0
-6.65000e-03,1,0
-6.69292e-03,1,0
-6.73583e-03,1,0
-6.79573e-03,1,0
-6.86130e-03,1,0
-6.92686e-03,1,0
-6.99243e-03,1,0
-7.05799e-03,1,0
-7.12356e-03,1,0
-7.18912e-03,1,0
-7.25469e-03,1,0
-7.32026e-03,1,0
-7.38582e-03,1,0
-7.45139e-03,1,0
-7.51695e-03,1,0
-7.58252e-03,1,0
-7.64808e-03,1,0
-7.71365e-03,1,0
-7.77921e-03,1,0
-7.84478e-03,1,0
-7.91034e-03,1,0
-7.97591e-03,1,0
-8.04147e-03,1,0
-8.10704e-03,1,0
-8.17260e-03,1,0
-8.23817e-03,1,0
-8.30374e-03,1,0
-8.36930e-03,1,0
-8.43487e-03,1,0
-8.50043e-03,1,0
-8.56600e-03,1,0
-8.63156e-03,1,0
-8.69713e-03,1,0
-8.76269e-03,1,0
-8.81218e-03,1,0
-8.84917e-03,1,0
-8.88616e-03,1,0
-8.92315e-03,1,0
-8.96013e-03,1,0
-8.99712e-03,1,0
-9.03411e-03,1,0
-9.07109e-03,1,0
-9.10808e-03,1,0
-9.14507e-03,1,0
-9.18206e-03,1,0
-9.21904e-03,1,0
-9.25603e-03,1,0
-9.29302e-03,1,0
-9.33001e-03,1,0
-9.36699e-03,1,0
-9.40398e-03,1,0
-9.44097e-03,1,0
-9.47796e-03,1,0
-9.51494e-03,1,0
-9.55193e-03,1,0
-9.58892e-03,1,0
-9.62590e-03,1,0
-9.66289e-03,1,0
-9.69988e-03,1,0
-9.73687e-03,1,0
