"sigma (Pa)","vtkValidPointMask","vtkGhostType"
6.85369e-03,1,0
6.68243e-03,1,0
6.51117e-03,1,0
6.33991e-03,1,0
6.16866e-03,1,0
5.99740e-03,1,0
5.82614e-03,1,0
5.65488e-03,1,0
5.48362e-03,1,0
5.31236e-03,1,0
5.14110e-03,1,0
4.96984e-03,1,0
4.79858e-03,1,0
4.62732e-03,1,0
4.45606e-03,1,0
4.28480e-03,1,0
4.11354e-03,1,0
3.94228e-03,1,0
3.77102e-03,1,0
3.59976e-03,1,0
3.42850e-03,1,0
3.25724e-03,1,0
3.08598e-03,1,0
2.91472e-03,1,0
2.74346e-03,1,0
2.57221e-03,1,0
2.40095e-03,1,0
2.22969e-03,1,0
2.05843e-03,1,0
1.88717e-03,1,0
1.71591e-03,1,0
1.54465e-03,1,0
1.51652e-03,1,0
1.52143e-03,1,0
1.52633e-03,1,0
1.53124e-03,1,0
1.53614e-03,1,0
1.54105e-03,1,0
1.54596e-03,1,0
1.55086e-03,1,0
1.55577e-03,1,0
1.56067e-03,1,0
1.56558e-03,1,0
1.57048e-03,1,0
1.57539e-03,1,0
1.58029e-03,1,0
1.58520e-03,1,0
1.59010e-03,1,0
1.59501e-03,1,0
1.59992e-03,1,0
1.60482e-03,1,0
1.60973e-03,1,0
1.61463e-03,1,0
1.61954e-03,1,0
1.62444e-03,1,0
1.62935e-03,1,0
1.63425e-03,1,0
1.63916e-03,1,0
1.64406e-03,1,0
1.64897e-03,1,0
1.65388e-03,1,0
1.65878e-03,1,0
1.66369e-03,1,0
1.66026e-03,1,0
1.65184e-03,1,0
1.64342e-03,1,0
1.63500e-03,1,0
1.62657e-03,1,0
1.61815e-03,1,0
1.60973e-03,1,0
1.60131e-03,1,0
1.59289e-03,1,0
1.58447e-03,1,0
1.57604e-03,1,0
1.56762e-03,1,0
1.55920e-03,1,0
1.55078e-03,1,0
1.54236e-03,1,0
1.53393e-03,1,0
1.52551e-03,1,0
1.51709e-03,1,0
1.50867e-03,1,0
1.50025e-03,1,0
1.49182e-03,1,0
1.48340e-03,1,0
1.47498e-03,1,0
1.46656e-03,1,0
1.45814e-03,1,0
1.44971e-03,1,0
1.44129e-03,1,0
1.43287e-03,1,0
1.42445e-03,1,0
1.41603e-03,1,0
1.40761e-03,1,0
1.39798e-03,1,0
1.38682e-03,1,0
1.37566e-03,1,0
1.36450e-03,1,0
1.35334e-03,1,0
1.34218e-03,1,0
1.33101e-03,1,0
1.31985e-03,1,0
1.30869e-03,1,0
1.29753e-03,1,0
1.28637e-03,1,0
1.27520e-03,1,0
1.26404e-03,1,0
1.25288e-03,1,0
1.24172e-03,1,0
1.23056e-03,1,0
1.21940e-03,1,0
1.20823e-03,1,0
1.19707e-03,1,0
1.18591e-03,1,0
1.17475e-03,1,0
1.16359e-03,1,0
1.15242e-03,1,0
1.14126e-03,1,0
1.13010e-03,1,0
1.11894e-03,1,0
1.10778e-03,1,0
1.09661e-03,1,0
1.08545e-03,1,0
1.07429e-03,1,0
1.06313e-03,1,0
1.05316e-03,1,0
1.04676e-03,1,0
1.04037e-03,1,0
1.03397e-03,1,0
1.02758e-03,1,0
1.02118e-03,1,0
1.01479e-03,1,0
1.00839e-03,1,0
1.00200e-03,1,0
