"sigma (Pa)","vtkValidPointMask","vtkGhostType"
6.84207e-03,1,0
6.67110e-03,1,0
6.50014e-03,1,0
6.32917e-03,1,0
6.15820e-03,1,0
5.98723e-03,1,0
5.81626e-03,1,0
5.64529e-03,1,0
5.47432e-03,1,0
5.30335e-03,1,0
5.13238e-03,1,0
4.96141e-03,1,0
4.79044e-03,1,0
4.61947e-03,1,0
4.44851e-03,1,0
4.27754e-03,1,0
4.10657e-03,1,0
3.93560e-03,1,0
3.76463e-03,1,0
3.59366e-03,1,0
3.42269e-03,1,0
3.25172e-03,1,0
3.08075e-03,1,0
2.90978e-03,1,0
2.73881e-03,1,0
2.56784e-03,1,0
2.39688e-03,1,0
2.22591e-03,1,0
2.05494e-03,1,0
1.88397e-03,1,0
1.71300e-03,1,0
1.54203e-03,1,0
1.51395e-03,1,0
1.51885e-03,1,0
1.52375e-03,1,0
1.52864e-03,1,0
1.53354e-03,1,0
1.53844e-03,1,0
1.54333e-03,1,0
1.54823e-03,1,0
1.55313e-03,1,0
1.55803e-03,1,0
1.56292e-03,1,0
1.56782e-03,1,0
1.57272e-03,1,0
1.57761e-03,1,0
1.58251e-03,1,0
1.58741e-03,1,0
1.59231e-03,1,0
1.59720e-03,1,0
1.60210e-03,1,0
1.60700e-03,1,0
1.61189e-03,1,0
1.61679e-03,1,0
1.62169e-03,1,0
1.62659e-03,1,0
1.63148e-03,1,0
1.63638e-03,1,0
1.64128e-03,1,0
1.64617e-03,1,0
1.65107e-03,1,0
1.65597e-03,1,0
1.66087e-03,1,0
1.65745e-03,1,0
1.64904e-03,1,0
1.64063e-03,1,0
1.63222e-03,1,0
1.62382e-03,1,0
1.61541e-03,1,0
1.60700e-03,1,0
1.59859e-03,1,0
1.59019e-03,1,0
1.58178e-03,1,0
1.57337e-03,1,0
1.56496e-03,1,0
1.55656e-03,1,0
1.54815e-03,1,0
1.53974e-03,1,0
1.53133e-03,1,0
1.52293e-03,1,0
1.51452e-03,1,0
1.50611e-03,1,0
1.49770e-03,1,0
1.48930e-03,1,0
1.48089e-03,1,0
1.47248e-03,1,0
1.46407e-03,1,0
1.45566e-03,1,0
1.44726e-03,1,0
1.43885e-03,1,0
1.43044e-03,1,0
1.42203e-03,1,0
1.41363e-03,1,0
1.40522e-03,1,0
1.39561e-03,1,0
1.38447e-03,1,0
1.37333e-03,1,0
1.36219e-03,1,0
1.35104e-03,1,0
1.33990e-03,1,0
1.32876e-03,1,0
1.31761e-03,1,0
1.30647e-03,1,0
1.29533e-03,1,0
1.28419e-03,1,0
1.27304e-03,1,0
1.26190e-03,1,0
1.25076e-03,1,0
1.23961e-03,1,0
1.22847e-03,1,0
1.21733e-03,1,0
1.20618e-03,1,0
1.19504e-03,1,0
1.18390e-03,1,0
1.17276e-03,1,0
1.16161e-03,1,0
1.15047e-03,1,0
1.13933e-03,1,0
1.12818e-03,1,0
1.11704e-03,1,0
1.10590e-03,1,0
1.09476e-03,1,0
1.08361e-03,1,0
1.07247e-03,1,0
1.06133e-03,1,0
1.05137e-03,1,0
1.04499e-03,1,0
1.03860e-03,1,0
1.03222e-03,1,0
1.02584e-03,1,0
1.01945e-03,1,0
1.01307e-03,1,0
1.00668e-03,1,0
1.00030e-03,1,0
9.93912e-04,1,0
9.87528e-04,1,0
9.81143e-04,1,0
9.74759e-04,1,0
9.68374e-04,1,0
9.61990e-04,1,0
9.55605e-04,1,0
9.49221e-04,1,0
9.42836e-04,1,0
9.36452e-04,1,0
9.30067e-04,1,0
9.23682e-04,1,0
9.17298e-04,1,0
9.10913e-04,1,0
9.04529e-04,1,0
8.98144e-04,1,0
8.91760e-04,1,0
8.85375e-04,1,0
8.78991e-04,1,0
8.72606e-04,1,0
8.66221e-04,1,0
8.59837e-04,1,0
8.53265e-04,1,0
8.43890e-04,1,0
8.34514e-04,1,0
8.25138e-04,1,0
8.15763e-04,1,0
8.06387e-04,1,0
7.97011e-04,1,0
7.87636e-04,1,0
7.78260e-04,1,0
7.68884e-04,1,0
7.59509e-04,1,0
7.50133e-04,1,0
7.40757e-04,1,0
7.31382e-04,1,0
7.22006e-04,1,0
7.12630e-04,1,0
7.03255e-04,1,0
6.93879e-04,1,0
6.84503e-04,1,0
6.75128e-04,1,0
6.65752e-04,1,0
6.56376e-04,1,0
6.47001e-04,1,0
6.37625e-04,1,0
6.28249e-04,1,0
