"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.12572e-02,1,0
4.02262e-02,1,0
3.91953e-02,1,0
3.81644e-02,1,0
3.71334e-02,1,0
3.61025e-02,1,0
3.50716e-02,1,0
3.40407e-02,1,0
3.30097e-02,1,0
3.19788e-02,1,0
3.09479e-02,1,0
2.99169e-02,1,0
2.88860e-02,1,0
2.78551e-02,1,0
2.68241e-02,1,0
2.57932e-02,1,0
2.47623e-02,1,0
2.37313e-02,1,0
2.27004e-02,1,0
2.16695e-02,1,0
2.06386e-02,1,0
1.96076e-02,1,0
1.85767e-02,1,0
1.75458e-02,1,0
1.65148e-02,1,0
1.54839e-02,1,0
1.44530e-02,1,0
1.34220e-02,1,0
1.23911e-02,1,0
1.13602e-02,1,0
1.03292e-02,1,0
9.29832e-03,1,0
9.12901e-03,1,0
9.15854e-03,1,0
9.18807e-03,1,0
9.21760e-03,1,0
9.24713e-03,1,0
9.27666e-03,1,0
9.30619e-03,1,0
9.33572e-03,1,0
9.36524e-03,1,0
9.39477e-03,1,0
9.42430e-03,1,0
9.45383e-03,1,0
9.48336e-03,1,0
9.51289e-03,1,0
9.54242e-03,1,0
9.57195e-03,1,0
9.60148e-03,1,0
9.63101e-03,1,0
9.66054e-03,1,0
9.69007e-03,1,0
9.71960e-03,1,0
9.74913e-03,1,0
9.77865e-03,1,0
9.80818e-03,1,0
9.83771e-03,1,0
9.86724e-03,1,0
9.89677e-03,1,0
9.92630e-03,1,0
9.95583e-03,1,0
9.98536e-03,1,0
1.00149e-02,1,0
9.99428e-03,1,0
9.94358e-03,1,0
9.89288e-03,1,0
9.84218e-03,1,0
9.79149e-03,1,0
9.74079e-03,1,0
9.69009e-03,1,0
9.63940e-03,1,0
9.58870e-03,1,0
9.53800e-03,1,0
9.48730e-03,1,0
9.43661e-03,1,0
9.38591e-03,1,0
9.33521e-03,1,0
9.28452e-03,1,0
9.23382e-03,1,0
9.18312e-03,1,0
9.13242e-03,1,0
9.08173e-03,1,0
9.03103e-03,1,0
8.98033e-03,1,0
8.92964e-03,1,0
8.87894e-03,1,0
8.82824e-03,1,0
8.77754e-03,1,0
8.72685e-03,1,0
8.67615e-03,1,0
8.62545e-03,1,0
8.57475e-03,1,0
8.52406e-03,1,0
8.47336e-03,1,0
8.41545e-03,1,0
8.34826e-03,1,0
8.28107e-03,1,0
8.21387e-03,1,0
8.14668e-03,1,0
8.07949e-03,1,0
8.01230e-03,1,0
7.94511e-03,1,0
7.87792e-03,1,0
7.81073e-03,1,0
7.74354e-03,1,0
7.67635e-03,1,0
7.60916e-03,1,0
7.54196e-03,1,0
7.47477e-03,1,0
7.40758e-03,1,0
7.34039e-03,1,0
7.27320e-03,1,0
7.20601e-03,1,0
7.13882e-03,1,0
7.07163e-03,1,0
7.00444e-03,1,0
6.93725e-03,1,0
6.87005e-03,1,0
6.80286e-03,1,0
6.73567e-03,1,0
6.66848e-03,1,0
6.60129e-03,1,0
6.53410e-03,1,0
6.46691e-03,1,0
6.39972e-03,1,0
6.33970e-03,1,0
6.30120e-03,1,0
6.26270e-03,1,0
6.22420e-03,1,0
6.18571e-03,1,0
6.14721e-03,1,0
6.10871e-03,1,0
6.07021e-03,1,0
6.03171e-03,1,0
5.99321e-03,1,0
5.95472e-03,1,0
5.91622e-03,1,0
5.87772e-03,1,0
5.83922e-03,1,0
5.80072e-03,1,0
5.76222e-03,1,0
5.72373e-03,1,0
5.68523e-03,1,0
5.64673e-03,1,0
5.60823e-03,1,0
5.56973e-03,1,0
5.53123e-03,1,0
5.49274e-03,1,0
5.45424e-03,1,0
5.41574e-03,1,0
5.37724e-03,1,0
5.33874e-03,1,0
5.30024e-03,1,0
5.26175e-03,1,0
5.22325e-03,1,0
5.18475e-03,1,0
5.14512e-03,1,0
5.08859e-03,1,0
5.03205e-03,1,0
4.97552e-03,1,0
4.91899e-03,1,0
4.86245e-03,1,0
4.80592e-03,1,0
4.74938e-03,1,0
4.69285e-03,1,0
4.63631e-03,1,0
4.57978e-03,1,0
4.52324e-03,1,0
4.46671e-03,1,0
4.41017e-03,1,0
4.35364e-03,1,0
4.29711e-03,1,0
4.24057e-03,1,0
4.18404e-03,1,0
4.12750e-03,1,0
4.07097e-03,1,0
