"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.42828e-02,1,0
4.31763e-02,1,0
4.20697e-02,1,0
4.09632e-02,1,0
3.98567e-02,1,0
3.87501e-02,1,0
3.76436e-02,1,0
3.65371e-02,1,0
3.54305e-02,1,0
3.43240e-02,1,0
3.32175e-02,1,0
3.21109e-02,1,0
3.10044e-02,1,0
2.98979e-02,1,0
2.87913e-02,1,0
2.76848e-02,1,0
2.65782e-02,1,0
2.54717e-02,1,0
2.43652e-02,1,0
2.32586e-02,1,0
2.21521e-02,1,0
2.10456e-02,1,0
1.99390e-02,1,0
1.88325e-02,1,0
1.77260e-02,1,0
1.66194e-02,1,0
1.55129e-02,1,0
1.44064e-02,1,0
1.32998e-02,1,0
1.21933e-02,1,0
1.10868e-02,1,0
9.98022e-03,1,0
9.79850e-03,1,0
9.83019e-03,1,0
9.86189e-03,1,0
9.89358e-03,1,0
9.92528e-03,1,0
9.95697e-03,1,0
9.98867e-03,1,0
1.00204e-02,1,0
1.00521e-02,1,0
1.00838e-02,1,0
1.01154e-02,1,0
1.01471e-02,1,0
1.01788e-02,1,0
1.02105e-02,1,0
1.02422e-02,1,0
1.02739e-02,1,0
1.03056e-02,1,0
1.03373e-02,1,0
1.03690e-02,1,0
1.04007e-02,1,0
1.04324e-02,1,0
1.04641e-02,1,0
1.04958e-02,1,0
1.05275e-02,1,0
1.05592e-02,1,0
1.05909e-02,1,0
1.06226e-02,1,0
1.06543e-02,1,0
1.06860e-02,1,0
1.07176e-02,1,0
1.07493e-02,1,0
1.07272e-02,1,0
1.06728e-02,1,0
1.06184e-02,1,0
1.05640e-02,1,0
1.05096e-02,1,0
1.04551e-02,1,0
1.04007e-02,1,0
1.03463e-02,1,0
1.02919e-02,1,0
1.02375e-02,1,0
1.01831e-02,1,0
1.01287e-02,1,0
1.00742e-02,1,0
1.00198e-02,1,0
9.96541e-03,1,0
9.91099e-03,1,0
9.85658e-03,1,0
9.80216e-03,1,0
9.74775e-03,1,0
9.69333e-03,1,0
9.63892e-03,1,0
9.58450e-03,1,0
9.53009e-03,1,0
9.47567e-03,1,0
9.42126e-03,1,0
9.36684e-03,1,0
9.31242e-03,1,0
9.25801e-03,1,0
9.20359e-03,1,0
9.14918e-03,1,0
9.09476e-03,1,0
9.03260e-03,1,0
8.96049e-03,1,0
8.88837e-03,1,0
8.81625e-03,1,0
8.74413e-03,1,0
8.67201e-03,1,0
8.59989e-03,1,0
8.52777e-03,1,0
8.45566e-03,1,0
8.38354e-03,1,0
8.31142e-03,1,0
8.23930e-03,1,0
8.16718e-03,1,0
8.09506e-03,1,0
8.02294e-03,1,0
7.95083e-03,1,0
7.87871e-03,1,0
7.80659e-03,1,0
7.73447e-03,1,0
7.66235e-03,1,0
7.59023e-03,1,0
7.51811e-03,1,0
7.44600e-03,1,0
7.37388e-03,1,0
7.30176e-03,1,0
7.22964e-03,1,0
7.15752e-03,1,0
7.08540e-03,1,0
7.01328e-03,1,0
6.94117e-03,1,0
6.86905e-03,1,0
6.80463e-03,1,0
6.76331e-03,1,0
6.72199e-03,1,0
6.68066e-03,1,0
6.63934e-03,1,0
6.59802e-03,1,0
6.55670e-03,1,0
6.51538e-03,1,0
6.47406e-03,1,0
6.43273e-03,1,0
6.39141e-03,1,0
6.35009e-03,1,0
6.30877e-03,1,0
6.26745e-03,1,0
6.22613e-03,1,0
6.18480e-03,1,0
6.14348e-03,1,0
6.10216e-03,1,0
6.06084e-03,1,0
6.01952e-03,1,0
5.97820e-03,1,0
5.93687e-03,1,0
5.89555e-03,1,0
5.85423e-03,1,0
5.81291e-03,1,0
5.77159e-03,1,0
5.73027e-03,1,0
5.68894e-03,1,0
5.64762e-03,1,0
5.60630e-03,1,0
5.56498e-03,1,0
5.52245e-03,1,0
5.46177e-03,1,0
5.40109e-03,1,0
5.34041e-03,1,0
5.27972e-03,1,0
5.21904e-03,1,0
5.15836e-03,1,0
5.09768e-03,1,0
5.03700e-03,1,0
4.97632e-03,1,0
4.91564e-03,1,0
4.85496e-03,1,0
4.79428e-03,1,0
4.73360e-03,1,0
4.67292e-03,1,0
4.61224e-03,1,0
4.55156e-03,1,0
4.49088e-03,1,0
4.43020e-03,1,0
4.36952e-03,1,0
4.30884e-03,1,0
4.24815e-03,1,0
4.18747e-03,1,0
4.12679e-03,1,0
4.06611e-03,1,0
4.00543e-03,1,0
3.94475e-03,1,0
3.88407e-03,1,0
3.82339e-03,1,0
3.76271e-03,1,0
3.70203e-03,1,0
3.64135e-03,1,0
3.58610e-03,1,0
3.53163e-03,1,0
3.47716e-03,1,0
3.42268e-03,1,0
3.36821e-03,1,0
3.31374e-03,1,0
3.25927e-03,1,0
3.20479e-03,1,0
3.15032e-03,1,0
3.09585e-03,1,0
3.04138e-03,1,0
2.98690e-03,1,0
2.93243e-03,1,0
2.87796e-03,1,0
2.82349e-03,1,0
2.76901e-03,1,0
2.71454e-03,1,0
2.66007e-03,1,0
2.60560e-03,1,0
2.55112e-03,1,0
2.49665e-03,1,0
2.44218e-03,1,0
2.38771e-03,1,0
2.33323e-03,1,0
2.27876e-03,1,0
2.22429e-03,1,0
2.16982e-03,1,0
2.11534e-03,1,0
2.06087e-03,1,0
2.00640e-03,1,0
1.95193e-03,1,0
1.89816e-03,1,0
1.84472e-03,1,0
1.79128e-03,1,0
1.73784e-03,1,0
1.68440e-03,1,0
1.63096e-03,1,0
1.57752e-03,1,0
1.52408e-03,1,0
1.47064e-03,1,0
1.41720e-03,1,0
1.36375e-03,1,0
1.31031e-03,1,0
1.25687e-03,1,0
1.20343e-03,1,0
1.14999e-03,1,0
1.09655e-03,1,0
1.04311e-03,1,0
9.89669e-04,1,0
9.36228e-04,1,0
8.82787e-04,1,0
8.29346e-04,1,0
7.75905e-04,1,0
7.22465e-04,1,0
6.69024e-04,1,0
6.15583e-04,1,0
5.62142e-04,1,0
5.08701e-04,1,0
4.55261e-04,1,0
4.01820e-04,1,0
3.48379e-04,1,0
2.94938e-04,1,0
2.37588e-04,1,0
1.76329e-04,1,0
1.15070e-04,1,0
5.38113e-05,1,0
-7.44761e-06,1,0
-6.87066e-05,1,0
-1.29966e-04,1,0
-1.91224e-04,1,0
-2.52483e-04,1,0
-3.13742e-04,1,0
-3.75001e-04,1,0
-4.36260e-04,1,0
-4.97519e-04,1,0
-5.58778e-04,1,0
-6.20037e-04,1,0
-6.81296e-04,1,0
-7.42555e-04,1,0
-8.03814e-04,1,0
-8.65073e-04,1,0
-9.26332e-04,1,0
-9.87591e-04,1,0
-1.04885e-03,1,0
-1.11011e-03,1,0
-1.17137e-03,1,0
-1.23263e-03,1,0
-1.29389e-03,1,0
-1.35514e-03,1,0
-1.41640e-03,1,0
-1.47766e-03,1,0
-1.53892e-03,1,0
-1.60018e-03,1,0
-1.65966e-03,1,0
-1.71522e-03,1,0
-1.77077e-03,1,0
-1.82633e-03,1,0
-1.88189e-03,1,0
-1.93745e-03,1,0
-1.99300e-03,1,0
-2.04856e-03,1,0
-2.10412e-03,1,0
-2.15968e-03,1,0
-2.21524e-03,1,0
-2.27079e-03,1,0
-2.32635e-03,1,0
-2.38191e-03,1,0
-2.43747e-03,1,0
-2.49302e-03,1,0
-2.54858e-03,1,0
-2.60414e-03,1,0
-2.65970e-03,1,0
-2.71526e-03,1,0
-2.77081e-03,1,0
-2.82637e-03,1,0
-2.88193e-03,1,0
-2.93749e-03,1,0
-2.99305e-03,1,0
-3.04860e-03,1,0
-3.10416e-03,1,0
-3.15972e-03,1,0
-3.21528e-03,1,0
