"sigma (Pa)","vtkValidPointMask","vtkGhostType"
2.34817e-02,1,0
2.28949e-02,1,0
2.23082e-02,1,0
2.17214e-02,1,0
2.11347e-02,1,0
2.05479e-02,1,0
1.99612e-02,1,0
1.93744e-02,1,0
1.87876e-02,1,0
1.82009e-02,1,0
1.76141e-02,1,0
1.70274e-02,1,0
1.64406e-02,1,0
1.58538e-02,1,0
1.52671e-02,1,0
1.46803e-02,1,0
1.40936e-02,1,0
1.35068e-02,1,0
1.29200e-02,1,0
1.23333e-02,1,0
1.17465e-02,1,0
1.11598e-02,1,0
1.05730e-02,1,0
9.98625e-03,1,0
9.39949e-03,1,0
8.81273e-03,1,0
8.22597e-03,1,0
7.63922e-03,1,0
7.05246e-03,1,0
6.46570e-03,1,0
5.87894e-03,1,0
5.29218e-03,1,0
5.19582e-03,1,0
5.21263e-03,1,0
5.22943e-03,1,0
5.24624e-03,1,0
5.26305e-03,1,0
5.27985e-03,1,0
5.29666e-03,1,0
5.31347e-03,1,0
5.33027e-03,1,0
5.34708e-03,1,0
5.36389e-03,1,0
5.38069e-03,1,0
5.39750e-03,1,0
5.41431e-03,1,0
5.43111e-03,1,0
5.44792e-03,1,0
5.46473e-03,1,0
5.48153e-03,1,0
5.49834e-03,1,0
5.51515e-03,1,0
5.53195e-03,1,0
5.54876e-03,1,0
5.56557e-03,1,0
5.58237e-03,1,0
5.59918e-03,1,0
5.61599e-03,1,0
5.63279e-03,1,0
5.64960e-03,1,0
5.66641e-03,1,0
5.68321e-03,1,0
5.70002e-03,1,0
5.68829e-03,1,0
5.65943e-03,1,0
5.63058e-03,1,0
5.60172e-03,1,0
5.57287e-03,1,0
5.54402e-03,1,0
5.51516e-03,1,0
5.48631e-03,1,0
5.45745e-03,1,0
5.42860e-03,1,0
5.39974e-03,1,0
5.37089e-03,1,0
5.34203e-03,1,0
5.31318e-03,1,0
5.28432e-03,1,0
5.25547e-03,1,0
5.22662e-03,1,0
5.19776e-03,1,0
5.16891e-03,1,0
5.14005e-03,1,0
5.11120e-03,1,0
5.08234e-03,1,0
5.05349e-03,1,0
5.02463e-03,1,0
4.99578e-03,1,0
4.96692e-03,1,0
4.93807e-03,1,0
4.90922e-03,1,0
4.88036e-03,1,0
4.85151e-03,1,0
4.82265e-03,1,0
4.78969e-03,1,0
4.75145e-03,1,0
4.71321e-03,1,0
4.67496e-03,1,0
4.63672e-03,1,0
4.59848e-03,1,0
4.56024e-03,1,0
4.52200e-03,1,0
4.48375e-03,1,0
4.44551e-03,1,0
4.40727e-03,1,0
4.36903e-03,1,0
4.33079e-03,1,0
4.29254e-03,1,0
4.25430e-03,1,0
4.21606e-03,1,0
4.17782e-03,1,0
4.13958e-03,1,0
4.10133e-03,1,0
4.06309e-03,1,0
4.02485e-03,1,0
3.98661e-03,1,0
3.94837e-03,1,0
3.91012e-03,1,0
3.87188e-03,1,0
3.83364e-03,1,0
3.79540e-03,1,0
3.75715e-03,1,0
3.71891e-03,1,0
3.68067e-03,1,0
3.64243e-03,1,0
3.60827e-03,1,0
3.58636e-03,1,0
3.56445e-03,1,0
3.54253e-03,1,0
3.52062e-03,1,0
3.49871e-03,1,0
3.47680e-03,1,0
3.45489e-03,1,0
3.43298e-03,1,0
3.41107e-03,1,0
3.38915e-03,1,0
3.36724e-03,1,0
3.34533e-03,1,0
3.32342e-03,1,0
3.30151e-03,1,0
3.27960e-03,1,0
3.25769e-03,1,0
3.23577e-03,1,0
3.21386e-03,1,0
3.19195e-03,1,0
3.17004e-03,1,0
3.14813e-03,1,0
3.12622e-03,1,0
3.10430e-03,1,0
3.08239e-03,1,0
3.06048e-03,1,0
3.03857e-03,1,0
3.01666e-03,1,0
2.99475e-03,1,0
2.97284e-03,1,0
2.95092e-03,1,0
2.92837e-03,1,0
2.89619e-03,1,0
2.86402e-03,1,0
2.83184e-03,1,0
2.79966e-03,1,0
2.76749e-03,1,0
2.73531e-03,1,0
2.70313e-03,1,0
2.67096e-03,1,0
2.63878e-03,1,0
2.60660e-03,1,0
2.57442e-03,1,0
2.54225e-03,1,0
2.51007e-03,1,0
2.47789e-03,1,0
2.44572e-03,1,0
2.41354e-03,1,0
2.38136e-03,1,0
2.34919e-03,1,0
2.31701e-03,1,0
2.28483e-03,1,0
2.25266e-03,1,0
2.22048e-03,1,0
2.18830e-03,1,0
2.15612e-03,1,0
2.12395e-03,1,0
2.09177e-03,1,0
2.05959e-03,1,0
2.02742e-03,1,0
1.99524e-03,1,0
1.96306e-03,1,0
1.93089e-03,1,0
1.90159e-03,1,0
1.87271e-03,1,0
1.84382e-03,1,0
1.81494e-03,1,0
1.78605e-03,1,0
1.75717e-03,1,0
1.72828e-03,1,0
1.69940e-03,1,0
1.67051e-03,1,0
1.64163e-03,1,0
1.61274e-03,1,0
1.58386e-03,1,0
1.55497e-03,1,0
1.52609e-03,1,0
1.49720e-03,1,0
1.46832e-03,1,0
1.43943e-03,1,0
1.41055e-03,1,0
1.38166e-03,1,0
1.35278e-03,1,0
1.32389e-03,1,0
1.29501e-03,1,0
1.26612e-03,1,0
1.23724e-03,1,0
1.20835e-03,1,0
1.17947e-03,1,0
1.15058e-03,1,0
1.12170e-03,1,0
1.09281e-03,1,0
1.06393e-03,1,0
1.03504e-03,1,0
1.00653e-03,1,0
9.78195e-04,1,0
9.49857e-04,1,0
9.21519e-04,1,0
8.93181e-04,1,0
8.64843e-04,1,0
8.36505e-04,1,0
8.08168e-04,1,0
7.79830e-04,1,0
7.51492e-04,1,0
7.23154e-04,1,0
6.94816e-04,1,0
6.66478e-04,1,0
6.38140e-04,1,0
6.09802e-04,1,0
5.81464e-04,1,0
5.53126e-04,1,0
5.24789e-04,1,0
4.96451e-04,1,0
4.68113e-04,1,0
4.39775e-04,1,0
4.11437e-04,1,0
3.83099e-04,1,0
3.54761e-04,1,0
3.26423e-04,1,0
2.98085e-04,1,0
2.69747e-04,1,0
2.41410e-04,1,0
2.13072e-04,1,0
1.84734e-04,1,0
1.56396e-04,1,0
1.25985e-04,1,0
9.35016e-05,1,0
6.10180e-05,1,0
2.85344e-05,1,0
-3.94922e-06,1,0
-3.64328e-05,1,0
-6.89164e-05,1,0
-1.01400e-04,1,0
-1.33884e-04,1,0
-1.66367e-04,1,0
-1.98851e-04,1,0
-2.31334e-04,1,0
-2.63818e-04,1,0
-2.96302e-04,1,0
-3.28785e-04,1,0
-3.61269e-04,1,0
-3.93752e-04,1,0
-4.26236e-04,1,0
-4.58719e-04,1,0
-4.91203e-04,1,0
-5.23687e-04,1,0
-5.56170e-04,1,0
-5.88654e-04,1,0
-6.21137e-04,1,0
-6.53621e-04,1,0
-6.86105e-04,1,0
-7.18588e-04,1,0
-7.51072e-04,1,0
-7.83555e-04,1,0
-8.16039e-04,1,0
-8.48523e-04,1,0
-8.80061e-04,1,0
-9.09522e-04,1,0
-9.38982e-04,1,0
-9.68443e-04,1,0
-9.97903e-04,1,0
-1.02736e-03,1,0
-1.05682e-03,1,0
-1.08628e-03,1,0
-1.11575e-03,1,0
-1.14521e-03,1,0
-1.17467e-03,1,0
-1.20413e-03,1,0
-1.23359e-03,1,0
-1.26305e-03,1,0
-1.29251e-03,1,0
-1.32197e-03,1,0
-1.35143e-03,1,0
-1.38089e-03,1,0
-1.41035e-03,1,0
-1.43981e-03,1,0
-1.46927e-03,1,0
-1.49873e-03,1,0
-1.52819e-03,1,0
-1.55765e-03,1,0
-1.58711e-03,1,0
-1.61657e-03,1,0
-1.64603e-03,1,0
-1.67549e-03,1,0
-1.70495e-03,1,0
-1.73442e-03,1,0
-1.76388e-03,1,0
-1.79349e-03,1,0
-1.82420e-03,1,0
-1.85491e-03,1,0
-1.88561e-03,1,0
-1.91632e-03,1,0
-1.94703e-03,1,0
-1.97774e-03,1,0
-2.00844e-03,1,0
-2.03915e-03,1,0
-2.06986e-03,1,0
-2.10057e-03,1,0
-2.13127e-03,1,0
-2.16198e-03,1,0
-2.19269e-03,1,0
-2.22340e-03,1,0
-2.25410e-03,1,0
-2.28481e-03,1,0
-2.31552e-03,1,0
-2.34623e-03,1,0
-2.37693e-03,1,0
-2.40764e-03,1,0
-2.43835e-03,1,0
-2.46905e-03,1,0
-2.49976e-03,1,0
-2.53047e-03,1,0
-2.56118e-03,1,0
-2.59188e-03,1,0
-2.62259e-03,1,0
-2.65330e-03,1,0
-2.68401e-03,1,0
-2.71471e-03,1,0
-2.74542e-03,1,0
-2.76778e-03,1,0
-2.78958e-03,1,0
-2.81138e-03,1,0
-2.83318e-03,1,0
-2.85498e-03,1,0
-2.87678e-03,1,0
-2.89858e-03,1,0
-2.92038e-03,1,0
-2.94218e-03,1,0
-2.96398e-03,1,0
-2.98578e-03,1,0
-3.00758e-03,1,0
-3.02938e-03,1,0
-3.05118e-03,1,0
-3.07298e-03,1,0
-3.09478e-03,1,0
-3.11658e-03,1,0
-3.13838e-03,1,0
-3.16018e-03,1,0
-3.18198e-03,1,0
-3.20378e-03,1,0
-3.22558e-03,1,0
-3.24738e-03,1,0
-3.26918e-03,1,0
-3.29098e-03,1,0
-3.31278e-03,1,0
-3.33458e-03,1,0
-3.35638e-03,1,0
-3.37818e-03,1,0
-3.39998e-03,1,0
-3.42178e-03,1,0
-3.45221e-03,1,0
-3.48552e-03,1,0
