"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.73255e-03,1,0
4.61430e-03,1,0
4.49604e-03,1,0
4.37778e-03,1,0
4.25953e-03,1,0
4.14127e-03,1,0
4.02301e-03,1,0
3.90476e-03,1,0
3.78650e-03,1,0
3.66824e-03,1,0
3.54999e-03,1,0
3.43173e-03,1,0
3.31347e-03,1,0
3.19522e-03,1,0
3.07696e-03,1,0
2.95870e-03,1,0
2.84045e-03,1,0
2.72219e-03,1,0
2.60393e-03,1,0
2.48568e-03,1,0
2.36742e-03,1,0
2.24916e-03,1,0
2.13091e-03,1,0
2.01265e-03,1,0
1.89439e-03,1,0
1.77614e-03,1,0
1.65788e-03,1,0
1.53962e-03,1,0
1.42137e-03,1,0
1.30311e-03,1,0
1.18485e-03,1,0
1.06660e-03,1,0
1.04718e-03,1,0
1.05056e-03,1,0
1.05395e-03,1,0
1.05734e-03,1,0
1.06073e-03,1,0
1.06411e-03,1,0
1.06750e-03,1,0
1.07089e-03,1,0
1.07427e-03,1,0
1.07766e-03,1,0
1.08105e-03,1,0
1.08444e-03,1,0
1.08782e-03,1,0
1.09121e-03,1,0
1.09460e-03,1,0
1.09799e-03,1,0
1.10137e-03,1,0
1.10476e-03,1,0
1.10815e-03,1,0
1.11153e-03,1,0
1.11492e-03,1,0
1.11831e-03,1,0
1.12170e-03,1,0
1.12508e-03,1,0
1.12847e-03,1,0
1.13186e-03,1,0
1.13525e-03,1,0
1.13863e-03,1,0
1.14202e-03,1,0
1.14541e-03,1,0
1.14879e-03,1,0
1.14643e-03,1,0
1.14061e-03,1,0
1.13480e-03,1,0
1.12898e-03,1,0
1.12317e-03,1,0
1.11735e-03,1,0
1.11154e-03,1,0
1.10572e-03,1,0
1.09991e-03,1,0
1.09409e-03,1,0
1.08828e-03,1,0
1.08246e-03,1,0
1.07664e-03,1,0
1.07083e-03,1,0
1.06501e-03,1,0
1.05920e-03,1,0
1.05338e-03,1,0
1.04757e-03,1,0
1.04175e-03,1,0
1.03594e-03,1,0
1.03012e-03,1,0
1.02431e-03,1,0
1.01849e-03,1,0
1.01268e-03,1,0
1.00686e-03,1,0
1.00104e-03,1,0
9.95229e-04,1,0
9.89414e-04,1,0
9.83598e-04,1,0
9.77783e-04,1,0
9.71968e-04,1,0
9.65325e-04,1,0
9.57617e-04,1,0
9.49910e-04,1,0
9.42202e-04,1,0
9.34495e-04,1,0
9.26788e-04,1,0
9.19080e-04,1,0
9.11373e-04,1,0
9.03665e-04,1,0
8.95958e-04,1,0
8.88251e-04,1,0
8.80543e-04,1,0
8.72836e-04,1,0
8.65128e-04,1,0
8.57421e-04,1,0
8.49714e-04,1,0
8.42006e-04,1,0
8.34299e-04,1,0
8.26592e-04,1,0
8.18884e-04,1,0
8.11177e-04,1,0
8.03469e-04,1,0
7.95762e-04,1,0
7.88055e-04,1,0
7.80347e-04,1,0
7.72640e-04,1,0
7.64932e-04,1,0
7.57225e-04,1,0
7.49518e-04,1,0
7.41810e-04,1,0
7.34103e-04,1,0
7.27218e-04,1,0
7.22802e-04,1,0
7.18386e-04,1,0
7.13970e-04,1,0
7.09554e-04,1,0
7.05138e-04,1,0
7.00722e-04,1,0
6.96306e-04,1,0
6.91890e-04,1,0
6.87473e-04,1,0
6.83057e-04,1,0
6.78641e-04,1,0
6.74225e-04,1,0
6.69809e-04,1,0
6.65393e-04,1,0
6.60977e-04,1,0
6.56561e-04,1,0
6.52145e-04,1,0
6.47729e-04,1,0
6.43313e-04,1,0
6.38896e-04,1,0
6.34480e-04,1,0
6.30064e-04,1,0
6.25648e-04,1,0
6.21232e-04,1,0
6.16816e-04,1,0
6.12400e-04,1,0
6.07984e-04,1,0
6.03568e-04,1,0
5.99152e-04,1,0
5.94736e-04,1,0
5.90190e-04,1,0
5.83705e-04,1,0
5.77220e-04,1,0
5.70735e-04,1,0
5.64250e-04,1,0
5.57765e-04,1,0
5.51280e-04,1,0
5.44795e-04,1,0
5.38310e-04,1,0
5.31825e-04,1,0
5.25340e-04,1,0
5.18855e-04,1,0
5.12370e-04,1,0
5.05885e-04,1,0
4.99400e-04,1,0
4.92915e-04,1,0
4.86430e-04,1,0
4.79945e-04,1,0
4.73460e-04,1,0
4.66975e-04,1,0
4.60490e-04,1,0
4.54005e-04,1,0
4.47520e-04,1,0
4.41035e-04,1,0
4.34550e-04,1,0
4.28065e-04,1,0
4.21580e-04,1,0
4.15095e-04,1,0
4.08610e-04,1,0
4.02125e-04,1,0
3.95640e-04,1,0
3.89155e-04,1,0
3.83251e-04,1,0
3.77429e-04,1,0
3.71607e-04,1,0
3.65786e-04,1,0
3.59964e-04,1,0
3.54143e-04,1,0
3.48321e-04,1,0
3.42500e-04,1,0
3.36678e-04,1,0
3.30857e-04,1,0
3.25035e-04,1,0
3.19214e-04,1,0
3.13392e-04,1,0
3.07571e-04,1,0
3.01749e-04,1,0
2.95928e-04,1,0
2.90106e-04,1,0
2.84284e-04,1,0
2.78463e-04,1,0
2.72641e-04,1,0
2.66820e-04,1,0
2.60998e-04,1,0
2.55177e-04,1,0
2.49355e-04,1,0
2.43534e-04,1,0
2.37712e-04,1,0
2.31891e-04,1,0
2.26069e-04,1,0
2.20248e-04,1,0
2.14426e-04,1,0
2.08605e-04,1,0
2.02859e-04,1,0
1.97148e-04,1,0
1.91436e-04,1,0
1.85725e-04,1,0
1.80014e-04,1,0
1.74302e-04,1,0
1.68591e-04,1,0
1.62880e-04,1,0
1.57169e-04,1,0
1.51457e-04,1,0
1.45746e-04,1,0
1.40035e-04,1,0
1.34323e-04,1,0
1.28612e-04,1,0
1.22901e-04,1,0
1.17190e-04,1,0
1.11478e-04,1,0
1.05767e-04,1,0
1.00056e-04,1,0
9.43445e-05,1,0
8.86332e-05,1,0
8.29219e-05,1,0
7.72106e-05,1,0
7.14993e-05,1,0
6.57880e-05,1,0
6.00768e-05,1,0
5.43655e-05,1,0
4.86542e-05,1,0
4.29429e-05,1,0
3.72316e-05,1,0
3.15204e-05,1,0
2.53913e-05,1,0
1.88445e-05,1,0
1.22977e-05,1,0
5.75088e-06,1,0
-7.95934e-07,1,0
-7.34275e-06,1,0
-1.38896e-05,1,0
-2.04364e-05,1,0
-2.69832e-05,1,0
-3.35300e-05,1,0
-4.00768e-05,1,0
-4.66236e-05,1,0
-5.31704e-05,1,0
-5.97172e-05,1,0
-6.62641e-05,1,0
-7.28109e-05,1,0
-7.93577e-05,1,0
-8.59045e-05,1,0
-9.24513e-05,1,0
-9.89981e-05,1,0
-1.05545e-04,1,0
-1.12092e-04,1,0
-1.18639e-04,1,0
-1.25185e-04,1,0
-1.31732e-04,1,0
-1.38279e-04,1,0
-1.44826e-04,1,0
-1.51373e-04,1,0
-1.57919e-04,1,0
-1.64466e-04,1,0
-1.71013e-04,1,0
-1.77369e-04,1,0
-1.83307e-04,1,0
-1.89245e-04,1,0
-1.95182e-04,1,0
-2.01120e-04,1,0
-2.07057e-04,1,0
-2.12995e-04,1,0
-2.18932e-04,1,0
-2.24870e-04,1,0
-2.30807e-04,1,0
-2.36745e-04,1,0
-2.42682e-04,1,0
