"sigma (Pa)","vtkValidPointMask","vtkGhostType"
3.97944e-03,1,0
3.88000e-03,1,0
3.78056e-03,1,0
3.68113e-03,1,0
3.58169e-03,1,0
3.48225e-03,1,0
3.38281e-03,1,0
3.28337e-03,1,0
3.18394e-03,1,0
3.08450e-03,1,0
2.98506e-03,1,0
2.88562e-03,1,0
2.78618e-03,1,0
2.68675e-03,1,0
2.58731e-03,1,0
2.48787e-03,1,0
2.38843e-03,1,0
2.28900e-03,1,0
2.18956e-03,1,0
2.09012e-03,1,0
1.99068e-03,1,0
1.89124e-03,1,0
1.79181e-03,1,0
1.69237e-03,1,0
1.59293e-03,1,0
1.49349e-03,1,0
1.39405e-03,1,0
1.29462e-03,1,0
1.19518e-03,1,0
1.09574e-03,1,0
9.96302e-04,1,0
8.96864e-04,1,0
8.80534e-04,1,0
8.83382e-04,1,0
8.86231e-04,1,0
8.89079e-04,1,0
8.91927e-04,1,0
8.94775e-04,1,0
8.97623e-04,1,0
9.00472e-04,1,0
9.03320e-04,1,0
9.06168e-04,1,0
9.09016e-04,1,0
9.11865e-04,1,0
9.14713e-04,1,0
9.17561e-04,1,0
9.20409e-04,1,0
9.23258e-04,1,0
9.26106e-04,1,0
9.28954e-04,1,0
9.31802e-04,1,0
9.34650e-04,1,0
9.37499e-04,1,0
9.40347e-04,1,0
9.43195e-04,1,0
9.46043e-04,1,0
9.48892e-04,1,0
9.51740e-04,1,0
9.54588e-04,1,0
9.57436e-04,1,0
9.60285e-04,1,0
9.63133e-04,1,0
9.65981e-04,1,0
9.63993e-04,1,0
9.59103e-04,1,0
9.54213e-04,1,0
9.49323e-04,1,0
9.44433e-04,1,0
9.39543e-04,1,0
9.34653e-04,1,0
9.29763e-04,1,0
9.24873e-04,1,0
9.19983e-04,1,0
9.15093e-04,1,0
9.10203e-04,1,0
9.05313e-04,1,0
9.00423e-04,1,0
8.95533e-04,1,0
8.90643e-04,1,0
8.85753e-04,1,0
8.80863e-04,1,0
8.75973e-04,1,0
8.71083e-04,1,0
8.66193e-04,1,0
8.61303e-04,1,0
8.56413e-04,1,0
8.51524e-04,1,0
8.46634e-04,1,0
8.41744e-04,1,0
8.36854e-04,1,0
8.31964e-04,1,0
8.27074e-04,1,0
