"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.62186e-02,1,0
4.50637e-02,1,0
4.39088e-02,1,0
4.27539e-02,1,0
4.15990e-02,1,0
4.04441e-02,1,0
3.92891e-02,1,0
3.81342e-02,1,0
3.69793e-02,1,0
3.58244e-02,1,0
3.46695e-02,1,0
3.35146e-02,1,0
3.23597e-02,1,0
3.12048e-02,1,0
3.00499e-02,1,0
2.88950e-02,1,0
2.77401e-02,1,0
2.65852e-02,1,0
2.54303e-02,1,0
2.42754e-02,1,0
2.31205e-02,1,0
2.19656e-02,1,0
2.08106e-02,1,0
1.96557e-02,1,0
1.85008e-02,1,0
1.73459e-02,1,0
1.61910e-02,1,0
1.50361e-02,1,0
1.38812e-02,1,0
1.27263e-02,1,0
1.15714e-02,1,0
1.04165e-02,1,0
1.02268e-02,1,0
1.02599e-02,1,0
1.02930e-02,1,0
1.03261e-02,1,0
1.03591e-02,1,0
1.03922e-02,1,0
1.04253e-02,1,0
1.04584e-02,1,0
1.04915e-02,1,0
1.05245e-02,1,0
1.05576e-02,1,0
1.05907e-02,1,0
1.06238e-02,1,0
1.06569e-02,1,0
1.06900e-02,1,0
1.07230e-02,1,0
1.07561e-02,1,0
1.07892e-02,1,0
1.08223e-02,1,0
1.08554e-02,1,0
1.08884e-02,1,0
1.09215e-02,1,0
1.09546e-02,1,0
1.09877e-02,1,0
1.10208e-02,1,0
1.10538e-02,1,0
1.10869e-02,1,0
1.11200e-02,1,0
1.11531e-02,1,0
1.11862e-02,1,0
1.12192e-02,1,0
1.11961e-02,1,0
1.11394e-02,1,0
1.10826e-02,1,0
1.10258e-02,1,0
1.09690e-02,1,0
1.09122e-02,1,0
1.08554e-02,1,0
1.07986e-02,1,0
1.07418e-02,1,0
1.06850e-02,1,0
1.06282e-02,1,0
1.05714e-02,1,0
1.05146e-02,1,0
1.04578e-02,1,0
1.04010e-02,1,0
1.03442e-02,1,0
1.02874e-02,1,0
1.02307e-02,1,0
1.01739e-02,1,0
1.01171e-02,1,0
1.00603e-02,1,0
1.00035e-02,1,0
9.94668e-03,1,0
9.88989e-03,1,0
9.83309e-03,1,0
9.77630e-03,1,0
9.71951e-03,1,0
9.66271e-03,1,0
9.60592e-03,1,0
9.54912e-03,1,0
9.49233e-03,1,0
9.42745e-03,1,0
9.35218e-03,1,0
9.27691e-03,1,0
9.20164e-03,1,0
9.12637e-03,1,0
9.05110e-03,1,0
8.97583e-03,1,0
8.90056e-03,1,0
8.82528e-03,1,0
8.75001e-03,1,0
8.67474e-03,1,0
8.59947e-03,1,0
8.52420e-03,1,0
8.44893e-03,1,0
8.37366e-03,1,0
8.29839e-03,1,0
8.22312e-03,1,0
8.14784e-03,1,0
8.07257e-03,1,0
7.99730e-03,1,0
7.92203e-03,1,0
7.84676e-03,1,0
7.77149e-03,1,0
7.69622e-03,1,0
7.62095e-03,1,0
7.54568e-03,1,0
7.47040e-03,1,0
7.39513e-03,1,0
7.31986e-03,1,0
7.24459e-03,1,0
7.16932e-03,1,0
7.10208e-03,1,0
7.05896e-03,1,0
7.01583e-03,1,0
6.97270e-03,1,0
6.92957e-03,1,0
6.88644e-03,1,0
6.84332e-03,1,0
6.80019e-03,1,0
6.75706e-03,1,0
6.71393e-03,1,0
6.67080e-03,1,0
6.62768e-03,1,0
6.58455e-03,1,0
6.54142e-03,1,0
6.49829e-03,1,0
6.45517e-03,1,0
6.41204e-03,1,0
6.36891e-03,1,0
6.32578e-03,1,0
6.28265e-03,1,0
6.23953e-03,1,0
6.19640e-03,1,0
6.15327e-03,1,0
6.11014e-03,1,0
6.06701e-03,1,0
6.02389e-03,1,0
5.98076e-03,1,0
5.93763e-03,1,0
5.89450e-03,1,0
5.85137e-03,1,0
5.80825e-03,1,0
5.76385e-03,1,0
5.70052e-03,1,0
5.63719e-03,1,0
5.57386e-03,1,0
5.51052e-03,1,0
5.44719e-03,1,0
5.38386e-03,1,0
5.32052e-03,1,0
5.25719e-03,1,0
5.19386e-03,1,0
5.13052e-03,1,0
5.06719e-03,1,0
5.00386e-03,1,0
4.94052e-03,1,0
4.87719e-03,1,0
4.81386e-03,1,0
4.75052e-03,1,0
4.68719e-03,1,0
4.62386e-03,1,0
4.56052e-03,1,0
4.49719e-03,1,0
4.43386e-03,1,0
4.37052e-03,1,0
4.30719e-03,1,0
4.24386e-03,1,0
4.18052e-03,1,0
4.11719e-03,1,0
4.05386e-03,1,0
3.99053e-03,1,0
3.92719e-03,1,0
3.86386e-03,1,0
3.80053e-03,1,0
3.74286e-03,1,0
3.68601e-03,1,0
3.62915e-03,1,0
3.57230e-03,1,0
3.51545e-03,1,0
