"sigma (Pa)","vtkValidPointMask","vtkGhostType"
1.43636e-02,1,0
1.40047e-02,1,0
1.36458e-02,1,0
1.32869e-02,1,0
1.29280e-02,1,0
1.25690e-02,1,0
1.22101e-02,1,0
1.18512e-02,1,0
1.14923e-02,1,0
1.11334e-02,1,0
1.07745e-02,1,0
1.04155e-02,1,0
1.00566e-02,1,0
9.69770e-03,1,0
9.33879e-03,1,0
8.97987e-03,1,0
8.62095e-03,1,0
8.26203e-03,1,0
7.90312e-03,1,0
7.54420e-03,1,0
7.18528e-03,1,0
6.82637e-03,1,0
6.46745e-03,1,0
6.10853e-03,1,0
5.74961e-03,1,0
5.39070e-03,1,0
5.03178e-03,1,0
4.67286e-03,1,0
4.31395e-03,1,0
3.95503e-03,1,0
3.59611e-03,1,0
3.23720e-03,1,0
3.17825e-03,1,0
3.18853e-03,1,0
3.19881e-03,1,0
3.20909e-03,1,0
3.21937e-03,1,0
3.22965e-03,1,0
3.23994e-03,1,0
3.25022e-03,1,0
3.26050e-03,1,0
3.27078e-03,1,0
3.28106e-03,1,0
3.29134e-03,1,0
3.30162e-03,1,0
3.31190e-03,1,0
3.32218e-03,1,0
3.33246e-03,1,0
3.34274e-03,1,0
3.35302e-03,1,0
3.36330e-03,1,0
3.37358e-03,1,0
3.38386e-03,1,0
3.39414e-03,1,0
3.40442e-03,1,0
3.41470e-03,1,0
3.42499e-03,1,0
3.43527e-03,1,0
3.44555e-03,1,0
3.45583e-03,1,0
3.46611e-03,1,0
3.47639e-03,1,0
3.48667e-03,1,0
3.47949e-03,1,0
3.46184e-03,1,0
3.44419e-03,1,0
3.42654e-03,1,0
3.40889e-03,1,0
3.39124e-03,1,0
3.37359e-03,1,0
3.35594e-03,1,0
3.33829e-03,1,0
3.32064e-03,1,0
3.30299e-03,1,0
3.28534e-03,1,0
3.26769e-03,1,0
3.25004e-03,1,0
3.23239e-03,1,0
3.21474e-03,1,0
3.19709e-03,1,0
3.17944e-03,1,0
3.16179e-03,1,0
3.14414e-03,1,0
3.12649e-03,1,0
3.10884e-03,1,0
3.09119e-03,1,0
3.07354e-03,1,0
3.05589e-03,1,0
3.03824e-03,1,0
3.02059e-03,1,0
3.00294e-03,1,0
2.98529e-03,1,0
2.96764e-03,1,0
2.94999e-03,1,0
2.92983e-03,1,0
2.90643e-03,1,0
2.88304e-03,1,0
2.85965e-03,1,0
2.83626e-03,1,0
2.81286e-03,1,0
2.78947e-03,1,0
2.76608e-03,1,0
2.74269e-03,1,0
2.71929e-03,1,0
2.69590e-03,1,0
2.67251e-03,1,0
2.64912e-03,1,0
2.62572e-03,1,0
2.60233e-03,1,0
2.57894e-03,1,0
2.55555e-03,1,0
2.53215e-03,1,0
2.50876e-03,1,0
2.48537e-03,1,0
2.46198e-03,1,0
2.43858e-03,1,0
2.41519e-03,1,0
2.39180e-03,1,0
2.36841e-03,1,0
2.34501e-03,1,0
2.32162e-03,1,0
2.29823e-03,1,0
