"sigma (Pa)","vtkValidPointMask","vtkGhostType"
7.39874e-03,1,0
7.21387e-03,1,0
7.02899e-03,1,0
6.84411e-03,1,0
6.65923e-03,1,0
6.47435e-03,1,0
6.28947e-03,1,0
6.10459e-03,1,0
5.91971e-03,1,0
5.73483e-03,1,0
5.54995e-03,1,0
5.36507e-03,1,0
5.18019e-03,1,0
4.99531e-03,1,0
4.81044e-03,1,0
4.62556e-03,1,0
4.44068e-03,1,0
4.25580e-03,1,0
4.07092e-03,1,0
3.88604e-03,1,0
3.70116e-03,1,0
3.51628e-03,1,0
3.33140e-03,1,0
3.14652e-03,1,0
2.96164e-03,1,0
2.77676e-03,1,0
2.59189e-03,1,0
2.40701e-03,1,0
2.22213e-03,1,0
2.03725e-03,1,0
1.85237e-03,1,0
1.66749e-03,1,0
1.63713e-03,1,0
1.64242e-03,1,0
1.64772e-03,1,0
1.65301e-03,1,0
1.65831e-03,1,0
1.66360e-03,1,0
1.66890e-03,1,0
1.67420e-03,1,0
1.67949e-03,1,0
1.68479e-03,1,0
1.69008e-03,1,0
1.69538e-03,1,0
1.70067e-03,1,0
1.70597e-03,1,0
1.71126e-03,1,0
1.71656e-03,1,0
1.72186e-03,1,0
1.72715e-03,1,0
1.73245e-03,1,0
1.73774e-03,1,0
1.74304e-03,1,0
1.74833e-03,1,0
1.75363e-03,1,0
1.75892e-03,1,0
1.76422e-03,1,0
1.76952e-03,1,0
1.77481e-03,1,0
1.78011e-03,1,0
1.78540e-03,1,0
1.79070e-03,1,0
1.79599e-03,1,0
1.79230e-03,1,0
1.78321e-03,1,0
1.77411e-03,1,0
1.76502e-03,1,0
1.75593e-03,1,0
1.74684e-03,1,0
1.73775e-03,1,0
1.72866e-03,1,0
1.71956e-03,1,0
1.71047e-03,1,0
1.70138e-03,1,0
1.69229e-03,1,0
1.68320e-03,1,0
1.67411e-03,1,0
1.66501e-03,1,0
1.65592e-03,1,0
1.64683e-03,1,0
1.63774e-03,1,0
1.62865e-03,1,0
1.61956e-03,1,0
1.61046e-03,1,0
1.60137e-03,1,0
1.59228e-03,1,0
1.58319e-03,1,0
1.57410e-03,1,0
1.56501e-03,1,0
1.55591e-03,1,0
1.54682e-03,1,0
1.53773e-03,1,0
1.52864e-03,1,0
1.51955e-03,1,0
1.50916e-03,1,0
1.49711e-03,1,0
1.48506e-03,1,0
1.47301e-03,1,0
1.46096e-03,1,0
1.44891e-03,1,0
1.43686e-03,1,0
