"sigma (Pa)","vtkValidPointMask","vtkGhostType"
2.90705e-02,1,0
2.83441e-02,1,0
2.76177e-02,1,0
2.68913e-02,1,0
2.61649e-02,1,0
2.54385e-02,1,0
2.47121e-02,1,0
2.39856e-02,1,0
2.32592e-02,1,0
2.25328e-02,1,0
2.18064e-02,1,0
2.10800e-02,1,0
2.03536e-02,1,0
1.96272e-02,1,0
1.89008e-02,1,0
1.81743e-02,1,0
1.74479e-02,1,0
1.67215e-02,1,0
1.59951e-02,1,0
1.52687e-02,1,0
1.45423e-02,1,0
1.38159e-02,1,0
1.30895e-02,1,0
1.23631e-02,1,0
1.16366e-02,1,0
1.09102e-02,1,0
1.01838e-02,1,0
9.45740e-03,1,0
8.73099e-03,1,0
8.00458e-03,1,0
7.27817e-03,1,0
6.55176e-03,1,0
6.43246e-03,1,0
6.45327e-03,1,0
6.47407e-03,1,0
6.49488e-03,1,0
6.51569e-03,1,0
6.53649e-03,1,0
6.55730e-03,1,0
6.57811e-03,1,0
6.59892e-03,1,0
6.61972e-03,1,0
6.64053e-03,1,0
6.66134e-03,1,0
6.68214e-03,1,0
6.70295e-03,1,0
6.72376e-03,1,0
6.74456e-03,1,0
6.76537e-03,1,0
6.78618e-03,1,0
6.80698e-03,1,0
6.82779e-03,1,0
6.84860e-03,1,0
6.86940e-03,1,0
6.89021e-03,1,0
6.91102e-03,1,0
6.93182e-03,1,0
6.95263e-03,1,0
6.97344e-03,1,0
6.99425e-03,1,0
7.01505e-03,1,0
7.03586e-03,1,0
7.05667e-03,1,0
7.04214e-03,1,0
7.00642e-03,1,0
6.97070e-03,1,0
6.93498e-03,1,0
6.89925e-03,1,0
6.86353e-03,1,0
6.82781e-03,1,0
6.79209e-03,1,0
6.75636e-03,1,0
6.72064e-03,1,0
6.68492e-03,1,0
6.64920e-03,1,0
6.61348e-03,1,0
6.57775e-03,1,0
6.54203e-03,1,0
6.50631e-03,1,0
6.47059e-03,1,0
6.43487e-03,1,0
6.39914e-03,1,0
6.36342e-03,1,0
6.32770e-03,1,0
6.29198e-03,1,0
6.25626e-03,1,0
6.22053e-03,1,0
6.18481e-03,1,0
6.14909e-03,1,0
6.11337e-03,1,0
6.07764e-03,1,0
6.04192e-03,1,0
6.00620e-03,1,0
5.97048e-03,1,0
5.92967e-03,1,0
5.88233e-03,1,0
5.83498e-03,1,0
5.78764e-03,1,0
5.74030e-03,1,0
5.69295e-03,1,0
5.64561e-03,1,0
5.59826e-03,1,0
5.55092e-03,1,0
5.50358e-03,1,0
5.45623e-03,1,0
5.40889e-03,1,0
5.36154e-03,1,0
5.31420e-03,1,0
5.26686e-03,1,0
5.21951e-03,1,0
5.17217e-03,1,0
5.12482e-03,1,0
5.07748e-03,1,0
5.03014e-03,1,0
4.98279e-03,1,0
4.93545e-03,1,0
4.88810e-03,1,0
4.84076e-03,1,0
4.79342e-03,1,0
4.74607e-03,1,0
4.69873e-03,1,0
4.65138e-03,1,0
4.60404e-03,1,0
4.55670e-03,1,0
4.50935e-03,1,0
4.46706e-03,1,0
4.43994e-03,1,0
4.41281e-03,1,0
4.38568e-03,1,0
4.35856e-03,1,0
4.33143e-03,1,0
4.30430e-03,1,0
4.27718e-03,1,0
4.25005e-03,1,0
4.22292e-03,1,0
4.19580e-03,1,0
4.16867e-03,1,0
4.14154e-03,1,0
4.11442e-03,1,0
4.08729e-03,1,0
4.06016e-03,1,0
4.03304e-03,1,0
4.00591e-03,1,0
3.97878e-03,1,0
3.95166e-03,1,0
3.92453e-03,1,0
3.89740e-03,1,0
3.87028e-03,1,0
3.84315e-03,1,0
3.81602e-03,1,0
3.78890e-03,1,0
3.76177e-03,1,0
3.73464e-03,1,0
3.70752e-03,1,0
3.68039e-03,1,0
3.65327e-03,1,0
3.62534e-03,1,0
3.58551e-03,1,0
3.54567e-03,1,0
3.50584e-03,1,0
3.46600e-03,1,0
3.42617e-03,1,0
3.38633e-03,1,0
3.34650e-03,1,0
3.30666e-03,1,0
3.26683e-03,1,0
3.22699e-03,1,0
3.18716e-03,1,0
3.14732e-03,1,0
3.10749e-03,1,0
3.06765e-03,1,0
3.02782e-03,1,0
2.98798e-03,1,0
2.94814e-03,1,0
2.90831e-03,1,0
2.86847e-03,1,0
2.82864e-03,1,0
2.78880e-03,1,0
2.74897e-03,1,0
2.70913e-03,1,0
2.66930e-03,1,0
2.62946e-03,1,0
2.58963e-03,1,0
2.54979e-03,1,0
2.50996e-03,1,0
2.47012e-03,1,0
2.43029e-03,1,0
2.39045e-03,1,0
2.35418e-03,1,0
2.31842e-03,1,0
2.28266e-03,1,0
2.24690e-03,1,0
2.21114e-03,1,0
2.17538e-03,1,0
2.13962e-03,1,0
2.10386e-03,1,0
2.06810e-03,1,0
2.03234e-03,1,0
1.99658e-03,1,0
1.96082e-03,1,0
1.92506e-03,1,0
1.88931e-03,1,0
1.85355e-03,1,0
1.81779e-03,1,0
1.78203e-03,1,0
1.74627e-03,1,0
1.71051e-03,1,0
1.67475e-03,1,0
1.63899e-03,1,0
1.60323e-03,1,0
1.56747e-03,1,0
1.53171e-03,1,0
1.49595e-03,1,0
1.46019e-03,1,0
1.42443e-03,1,0
1.38867e-03,1,0
1.35291e-03,1,0
1.31715e-03,1,0
1.28139e-03,1,0
1.24609e-03,1,0
1.21101e-03,1,0
1.17593e-03,1,0
1.14085e-03,1,0
1.10576e-03,1,0
1.07068e-03,1,0
1.03560e-03,1,0
1.00052e-03,1,0
9.65435e-04,1,0
9.30352e-04,1,0
8.95270e-04,1,0
8.60187e-04,1,0
8.25105e-04,1,0
7.90022e-04,1,0
7.54940e-04,1,0
7.19857e-04,1,0
6.84775e-04,1,0
6.49692e-04,1,0
6.14609e-04,1,0
5.79527e-04,1,0
5.44444e-04,1,0
5.09362e-04,1,0
4.74279e-04,1,0
4.39197e-04,1,0
4.04114e-04,1,0
3.69032e-04,1,0
3.33949e-04,1,0
2.98867e-04,1,0
2.63784e-04,1,0
2.28702e-04,1,0
1.93619e-04,1,0
1.55971e-04,1,0
1.15756e-04,1,0
7.55407e-05,1,0
3.53258e-05,1,0
-4.88916e-06,1,0
-4.51041e-05,1,0
-8.53190e-05,1,0
-1.25534e-04,1,0
-1.65749e-04,1,0
-2.05964e-04,1,0
-2.46179e-04,1,0
-2.86394e-04,1,0
-3.26609e-04,1,0
-3.66823e-04,1,0
-4.07038e-04,1,0
-4.47253e-04,1,0
-4.87468e-04,1,0
-5.27683e-04,1,0
-5.67898e-04,1,0
-6.08113e-04,1,0
-6.48328e-04,1,0
-6.88543e-04,1,0
-7.28758e-04,1,0
-7.68973e-04,1,0
-8.09188e-04,1,0
-8.49402e-04,1,0
-8.89617e-04,1,0
-9.29832e-04,1,0
-9.70047e-04,1,0
-1.01026e-03,1,0
-1.05048e-03,1,0
-1.08952e-03,1,0
-1.12599e-03,1,0
-1.16247e-03,1,0
-1.19894e-03,1,0
-1.23541e-03,1,0
-1.27188e-03,1,0
-1.30836e-03,1,0
-1.34483e-03,1,0
-1.38130e-03,1,0
-1.41777e-03,1,0
-1.45425e-03,1,0
-1.49072e-03,1,0
-1.52719e-03,1,0
-1.56366e-03,1,0
-1.60013e-03,1,0
-1.63661e-03,1,0
-1.67308e-03,1,0
-1.70955e-03,1,0
-1.74602e-03,1,0
-1.78250e-03,1,0
-1.81897e-03,1,0
-1.85544e-03,1,0
-1.89191e-03,1,0
-1.92838e-03,1,0
-1.96486e-03,1,0
-2.00133e-03,1,0
-2.03780e-03,1,0
-2.07427e-03,1,0
-2.11075e-03,1,0
-2.14722e-03,1,0
-2.18369e-03,1,0
-2.22036e-03,1,0
-2.25837e-03,1,0
-2.29639e-03,1,0
-2.33440e-03,1,0
-2.37242e-03,1,0
-2.41044e-03,1,0
-2.44845e-03,1,0
-2.48647e-03,1,0
-2.52448e-03,1,0
-2.56250e-03,1,0
-2.60052e-03,1,0
-2.63853e-03,1,0
-2.67655e-03,1,0
-2.71456e-03,1,0
-2.75258e-03,1,0
-2.79060e-03,1,0
-2.82861e-03,1,0
-2.86663e-03,1,0
-2.90464e-03,1,0
-2.94266e-03,1,0
-2.98068e-03,1,0
-3.01869e-03,1,0
-3.05671e-03,1,0
-3.09472e-03,1,0
-3.13274e-03,1,0
-3.17076e-03,1,0
-3.20877e-03,1,0
-3.24679e-03,1,0
-3.28480e-03,1,0
-3.32282e-03,1,0
-3.36084e-03,1,0
-3.39885e-03,1,0
-3.42653e-03,1,0
-3.45352e-03,1,0
-3.48051e-03,1,0
-3.50750e-03,1,0
-3.53448e-03,1,0
-3.56147e-03,1,0
-3.58846e-03,1,0
-3.61545e-03,1,0
-3.64244e-03,1,0
-3.66943e-03,1,0
-3.69642e-03,1,0
-3.72341e-03,1,0
-3.75039e-03,1,0
-3.77738e-03,1,0
-3.80437e-03,1,0
-3.83136e-03,1,0
-3.85835e-03,1,0
-3.88534e-03,1,0
-3.91233e-03,1,0
-3.93932e-03,1,0
-3.96630e-03,1,0
-3.99329e-03,1,0
-4.02028e-03,1,0
-4.04727e-03,1,0
-4.07426e-03,1,0
-4.10125e-03,1,0
-4.12824e-03,1,0
-4.15523e-03,1,0
-4.18221e-03,1,0
-4.20920e-03,1,0
-4.23619e-03,1,0
-4.27386e-03,1,0
-4.31510e-03,1,0
-4.35633e-03,1,0
-4.39757e-03,1,0
-4.43880e-03,1,0
-4.48004e-03,1,0
-4.52127e-03,1,0
-4.56250e-03,1,0
-4.60374e-03,1,0
-4.64497e-03,1,0
-4.68621e-03,1,0
-4.72744e-03,1,0
-4.76868e-03,1,0
-4.80991e-03,1,0
-4.85114e-03,1,0
-4.89238e-03,1,0
-4.93361e-03,1,0
-4.97485e-03,1,0
-5.01608e-03,1,0
-5.05732e-03,1,0
-5.09855e-03,1,0
-5.13978e-03,1,0
-5.18102e-03,1,0
-5.22225e-03,1,0
-5.26349e-03,1,0
-5.30472e-03,1,0
-5.34596e-03,1,0
-5.38719e-03,1,0
-5.42843e-03,1,0
-5.46966e-03,1,0
-5.51089e-03,1,0
-5.54202e-03,1,0
-5.56528e-03,1,0
-5.58854e-03,1,0
-5.61180e-03,1,0
-5.63506e-03,1,0
-5.65833e-03,1,0
-5.68159e-03,1,0
-5.70485e-03,1,0
-5.72811e-03,1,0
-5.75137e-03,1,0
-5.77463e-03,1,0
-5.79789e-03,1,0
-5.82116e-03,1,0
-5.84442e-03,1,0
-5.86768e-03,1,0
-5.89094e-03,1,0
-5.91420e-03,1,0
-5.93746e-03,1,0
-5.96073e-03,1,0
-5.98399e-03,1,0
-6.00725e-03,1,0
-6.03051e-03,1,0
-6.05377e-03,1,0
-6.07703e-03,1,0
-6.10029e-03,1,0
-6.12356e-03,1,0
-6.14682e-03,1,0
-6.17008e-03,1,0
-6.19334e-03,1,0
-6.21660e-03,1,0
-6.23986e-03,1,0
-6.26267e-03,1,0
-6.28473e-03,1,0
-6.30679e-03,1,0
-6.32884e-03,1,0
-6.35090e-03,1,0
-6.37296e-03,1,0
-6.39501e-03,1,0
-6.41707e-03,1,0
-6.43913e-03,1,0
-6.46118e-03,1,0
-6.48324e-03,1,0
-6.50530e-03,1,0
-6.52735e-03,1,0
-6.54941e-03,1,0
-6.57147e-03,1,0
-6.59352e-03,1,0
-6.61558e-03,1,0
-6.63764e-03,1,0
-6.65969e-03,1,0
-6.68175e-03,1,0
-6.70381e-03,1,0
-6.72586e-03,1,0
-6.74792e-03,1,0
-6.76998e-03,1,0
-6.79203e-03,1,0
-6.81409e-03,1,0
-6.83614e-03,1,0
-6.85820e-03,1,0
-6.88026e-03,1,0
-6.90231e-03,1,0
-6.92437e-03,1,0
-7.05943e-03,1,0
-7.68415e-03,1,0
-8.30887e-03,1,0
-8.93360e-03,1,0
-9.55832e-03,1,0
-1.01830e-02,1,0
-1.08078e-02,1,0
-1.14325e-02,1,0
-1.20572e-02,1,0
-1.26819e-02,1,0
-1.33067e-02,1,0
-1.39314e-02,1,0
-1.45561e-02,1,0
-1.51808e-02,1,0
-1.58055e-02,1,0
-1.64303e-02,1,0
-1.70550e-02,1,0
-1.76797e-02,1,0
-1.83044e-02,1,0
-1.89292e-02,1,0
-1.95539e-02,1,0
-2.01786e-02,1,0
-2.08033e-02,1,0
-2.14280e-02,1,0
-2.20528e-02,1,0
-2.26775e-02,1,0
-2.33022e-02,1,0
-2.39269e-02,1,0
-2.45517e-02,1,0
-2.51764e-02,1,0
-2.58011e-02,1,0
-2.64258e-02,1,0
-7.94277e-08,1,0
-6.02535e-08,1,0
-4.10794e-08,1,0
-2.19052e-08,1,0
-2.73100e-09,1,0
1.64432e-08,1,0
