"sigma (Pa)","vtkValidPointMask","vtkGhostType"
6.12033e-03,1,0
5.96739e-03,1,0
5.81446e-03,1,0
5.66152e-03,1,0
5.50859e-03,1,0
5.35565e-03,1,0
5.20272e-03,1,0
5.04979e-03,1,0
4.89685e-03,1,0
4.74392e-03,1,0
4.59098e-03,1,0
4.43805e-03,1,0
4.28512e-03,1,0
4.13218e-03,1,0
3.97925e-03,1,0
3.82631e-03,1,0
3.67338e-03,1,0
3.52044e-03,1,0
3.36751e-03,1,0
3.21458e-03,1,0
3.06164e-03,1,0
2.90871e-03,1,0
2.75577e-03,1,0
2.60284e-03,1,0
2.44991e-03,1,0
2.29697e-03,1,0
2.14404e-03,1,0
1.99110e-03,1,0
1.83817e-03,1,0
1.68523e-03,1,0
1.53230e-03,1,0
1.37937e-03,1,0
1.35425e-03,1,0
1.35863e-03,1,0
1.36301e-03,1,0
1.36739e-03,1,0
1.37177e-03,1,0
1.37615e-03,1,0
1.38053e-03,1,0
1.38491e-03,1,0
1.38929e-03,1,0
1.39367e-03,1,0
1.39806e-03,1,0
1.40244e-03,1,0
1.40682e-03,1,0
1.41120e-03,1,0
1.41558e-03,1,0
1.41996e-03,1,0
1.42434e-03,1,0
1.42872e-03,1,0
1.43310e-03,1,0
1.43748e-03,1,0
1.44186e-03,1,0
1.44624e-03,1,0
1.45062e-03,1,0
1.45500e-03,1,0
1.45938e-03,1,0
1.46376e-03,1,0
1.46814e-03,1,0
1.47252e-03,1,0
1.47691e-03,1,0
1.48129e-03,1,0
1.48567e-03,1,0
1.48261e-03,1,0
1.47509e-03,1,0
1.46757e-03,1,0
1.46005e-03,1,0
1.45253e-03,1,0
1.44500e-03,1,0
1.43748e-03,1,0
1.42996e-03,1,0
1.42244e-03,1,0
1.41492e-03,1,0
1.40740e-03,1,0
1.39988e-03,1,0
1.39236e-03,1,0
1.38484e-03,1,0
1.37732e-03,1,0
1.36980e-03,1,0
1.36228e-03,1,0
1.35476e-03,1,0
1.34724e-03,1,0
1.33971e-03,1,0
1.33219e-03,1,0
1.32467e-03,1,0
1.31715e-03,1,0
1.30963e-03,1,0
1.30211e-03,1,0
1.29459e-03,1,0
1.28707e-03,1,0
1.27955e-03,1,0
1.27203e-03,1,0
1.26451e-03,1,0
1.25699e-03,1,0
1.24840e-03,1,0
1.23843e-03,1,0
1.22846e-03,1,0
1.21849e-03,1,0
1.20853e-03,1,0
1.19856e-03,1,0
1.18859e-03,1,0
1.17862e-03,1,0
1.16866e-03,1,0
1.15869e-03,1,0
1.14872e-03,1,0
1.13875e-03,1,0
1.12879e-03,1,0
1.11882e-03,1,0
1.10885e-03,1,0
1.09888e-03,1,0
