"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.62109e-02,1,0
4.50562e-02,1,0
4.39015e-02,1,0
4.27467e-02,1,0
4.15920e-02,1,0
4.04373e-02,1,0
3.92826e-02,1,0
3.81279e-02,1,0
3.69732e-02,1,0
3.58185e-02,1,0
3.46638e-02,1,0
3.35090e-02,1,0
3.23543e-02,1,0
3.11996e-02,1,0
3.00449e-02,1,0
2.88902e-02,1,0
2.77355e-02,1,0
2.65808e-02,1,0
2.54260e-02,1,0
2.42713e-02,1,0
2.31166e-02,1,0
2.19619e-02,1,0
2.08072e-02,1,0
1.96525e-02,1,0
1.84978e-02,1,0
1.73430e-02,1,0
1.61883e-02,1,0
1.50336e-02,1,0
1.38789e-02,1,0
1.27242e-02,1,0
1.15695e-02,1,0
1.04148e-02,1,0
1.02251e-02,1,0
1.02582e-02,1,0
1.02913e-02,1,0
1.03243e-02,1,0
1.03574e-02,1,0
1.03905e-02,1,0
1.04236e-02,1,0
1.04566e-02,1,0
1.04897e-02,1,0
1.05228e-02,1,0
1.05559e-02,1,0
1.05889e-02,1,0
1.06220e-02,1,0
1.06551e-02,1,0
1.06882e-02,1,0
1.07212e-02,1,0
1.07543e-02,1,0
1.07874e-02,1,0
1.08205e-02,1,0
1.08535e-02,1,0
1.08866e-02,1,0
1.09197e-02,1,0
1.09528e-02,1,0
1.09858e-02,1,0
1.10189e-02,1,0
1.10520e-02,1,0
1.10851e-02,1,0
1.11181e-02,1,0
1.11512e-02,1,0
1.11843e-02,1,0
1.12174e-02,1,0
1.11943e-02,1,0
1.11375e-02,1,0
1.10807e-02,1,0
1.10239e-02,1,0
1.09671e-02,1,0
1.09104e-02,1,0
1.08536e-02,1,0
1.07968e-02,1,0
1.07400e-02,1,0
1.06832e-02,1,0
1.06264e-02,1,0
1.05697e-02,1,0
1.05129e-02,1,0
1.04561e-02,1,0
1.03993e-02,1,0
1.03425e-02,1,0
1.02857e-02,1,0
1.02289e-02,1,0
1.01722e-02,1,0
1.01154e-02,1,0
1.00586e-02,1,0
1.00018e-02,1,0
9.94503e-03,1,0
9.88824e-03,1,0
9.83146e-03,1,0
9.77467e-03,1,0
9.71789e-03,1,0
9.66110e-03,1,0
9.60432e-03,1,0
9.54754e-03,1,0
9.49075e-03,1,0
9.42588e-03,1,0
9.35063e-03,1,0
9.27537e-03,1,0
9.20011e-03,1,0
9.12485e-03,1,0
9.04959e-03,1,0
8.97433e-03,1,0
8.89907e-03,1,0
8.82382e-03,1,0
8.74856e-03,1,0
8.67330e-03,1,0
8.59804e-03,1,0
8.52278e-03,1,0
8.44752e-03,1,0
8.37226e-03,1,0
8.29701e-03,1,0
8.22175e-03,1,0
8.14649e-03,1,0
8.07123e-03,1,0
7.99597e-03,1,0
7.92071e-03,1,0
7.84545e-03,1,0
7.77020e-03,1,0
7.69494e-03,1,0
7.61968e-03,1,0
7.54442e-03,1,0
7.46916e-03,1,0
7.39390e-03,1,0
7.31864e-03,1,0
7.24339e-03,1,0
7.16813e-03,1,0
7.10090e-03,1,0
7.05778e-03,1,0
7.01466e-03,1,0
6.97154e-03,1,0
6.92842e-03,1,0
6.88530e-03,1,0
6.84218e-03,1,0
6.79906e-03,1,0
6.75594e-03,1,0
6.71282e-03,1,0
6.66969e-03,1,0
6.62657e-03,1,0
6.58345e-03,1,0
6.54033e-03,1,0
6.49721e-03,1,0
6.45409e-03,1,0
6.41097e-03,1,0
6.36785e-03,1,0
6.32473e-03,1,0
6.28161e-03,1,0
6.23849e-03,1,0
6.19537e-03,1,0
6.15225e-03,1,0
6.10912e-03,1,0
6.06600e-03,1,0
6.02288e-03,1,0
5.97976e-03,1,0
5.93664e-03,1,0
5.89352e-03,1,0
5.85040e-03,1,0
5.80728e-03,1,0
5.76290e-03,1,0
5.69957e-03,1,0
5.63625e-03,1,0
5.57293e-03,1,0
5.50960e-03,1,0
5.44628e-03,1,0
5.38296e-03,1,0
5.31964e-03,1,0
5.25631e-03,1,0
5.19299e-03,1,0
5.12967e-03,1,0
5.06635e-03,1,0
5.00302e-03,1,0
4.93970e-03,1,0
4.87638e-03,1,0
4.81306e-03,1,0
4.74973e-03,1,0
4.68641e-03,1,0
4.62309e-03,1,0
4.55977e-03,1,0
4.49644e-03,1,0
4.43312e-03,1,0
4.36980e-03,1,0
4.30647e-03,1,0
4.24315e-03,1,0
4.17983e-03,1,0
4.11651e-03,1,0
4.05318e-03,1,0
3.98986e-03,1,0
3.92654e-03,1,0
3.86322e-03,1,0
3.79989e-03,1,0
3.74224e-03,1,0
3.68540e-03,1,0
3.62855e-03,1,0
3.57171e-03,1,0
3.51486e-03,1,0
3.45802e-03,1,0
3.40117e-03,1,0
3.34433e-03,1,0
3.28749e-03,1,0
3.23064e-03,1,0
3.17380e-03,1,0
3.11695e-03,1,0
3.06011e-03,1,0
3.00326e-03,1,0
2.94642e-03,1,0
2.88958e-03,1,0
2.83273e-03,1,0
2.77589e-03,1,0
2.71904e-03,1,0
2.66220e-03,1,0
2.60536e-03,1,0
2.54851e-03,1,0
2.49167e-03,1,0
2.43482e-03,1,0
2.37798e-03,1,0
2.32113e-03,1,0
2.26429e-03,1,0
2.20745e-03,1,0
2.15060e-03,1,0
2.09376e-03,1,0
2.03691e-03,1,0
1.98081e-03,1,0
1.92504e-03,1,0
1.86927e-03,1,0
1.81351e-03,1,0
1.75774e-03,1,0
1.70197e-03,1,0
1.64620e-03,1,0
1.59044e-03,1,0
1.53467e-03,1,0
1.47890e-03,1,0
1.42313e-03,1,0
1.36736e-03,1,0
1.31160e-03,1,0
1.25583e-03,1,0
1.20006e-03,1,0
1.14429e-03,1,0
1.08853e-03,1,0
1.03276e-03,1,0
9.76991e-04,1,0
9.21224e-04,1,0
8.65456e-04,1,0
8.09689e-04,1,0
7.53921e-04,1,0
6.98153e-04,1,0
6.42386e-04,1,0
5.86618e-04,1,0
5.30850e-04,1,0
4.75083e-04,1,0
4.19315e-04,1,0
3.63547e-04,1,0
3.07780e-04,1,0
2.47933e-04,1,0
1.84007e-04,1,0
1.20080e-04,1,0
5.61543e-05,1,0
-7.77188e-06,1,0
-7.16980e-05,1,0
-1.35624e-04,1,0
-1.99550e-04,1,0
-2.63477e-04,1,0
-3.27403e-04,1,0
-3.91329e-04,1,0
-4.55255e-04,1,0
-5.19181e-04,1,0
-5.83107e-04,1,0
-6.47034e-04,1,0
-7.10960e-04,1,0
-7.74886e-04,1,0
