"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.59545e-02,1,0
4.48062e-02,1,0
4.36578e-02,1,0
4.25095e-02,1,0
4.13612e-02,1,0
4.02129e-02,1,0
3.90646e-02,1,0
3.79163e-02,1,0
3.67680e-02,1,0
3.56197e-02,1,0
3.44714e-02,1,0
3.33231e-02,1,0
3.21748e-02,1,0
3.10265e-02,1,0
2.98782e-02,1,0
2.87299e-02,1,0
2.75816e-02,1,0
2.64333e-02,1,0
2.52849e-02,1,0
2.41366e-02,1,0
2.29883e-02,1,0
2.18400e-02,1,0
2.06917e-02,1,0
1.95434e-02,1,0
1.83951e-02,1,0
1.72468e-02,1,0
1.60985e-02,1,0
1.49502e-02,1,0
1.38019e-02,1,0
1.26536e-02,1,0
1.15053e-02,1,0
1.03570e-02,1,0
1.01684e-02,1,0
1.02013e-02,1,0
1.02342e-02,1,0
1.02671e-02,1,0
1.02999e-02,1,0
1.03328e-02,1,0
1.03657e-02,1,0
1.03986e-02,1,0
1.04315e-02,1,0
1.04644e-02,1,0
1.04973e-02,1,0
1.05302e-02,1,0
1.05631e-02,1,0
1.05960e-02,1,0
1.06289e-02,1,0
1.06618e-02,1,0
1.06946e-02,1,0
1.07275e-02,1,0
1.07604e-02,1,0
1.07933e-02,1,0
1.08262e-02,1,0
1.08591e-02,1,0
1.08920e-02,1,0
1.09249e-02,1,0
1.09578e-02,1,0
1.09907e-02,1,0
1.10236e-02,1,0
1.10564e-02,1,0
1.10893e-02,1,0
1.11222e-02,1,0
1.11551e-02,1,0
1.11322e-02,1,0
1.10757e-02,1,0
1.10192e-02,1,0
1.09628e-02,1,0
1.09063e-02,1,0
1.08498e-02,1,0
1.07933e-02,1,0
1.07369e-02,1,0
1.06804e-02,1,0
1.06239e-02,1,0
1.05675e-02,1,0
1.05110e-02,1,0
1.04545e-02,1,0
1.03981e-02,1,0
1.03416e-02,1,0
1.02851e-02,1,0
1.02287e-02,1,0
1.01722e-02,1,0
1.01157e-02,1,0
1.00592e-02,1,0
1.00028e-02,1,0
9.94631e-03,1,0
9.88984e-03,1,0
9.83337e-03,1,0
9.77690e-03,1,0
9.72043e-03,1,0
9.66396e-03,1,0
9.60749e-03,1,0
9.55102e-03,1,0
9.49455e-03,1,0
9.43809e-03,1,0
9.37358e-03,1,0
9.29874e-03,1,0
9.22390e-03,1,0
9.14906e-03,1,0
9.07421e-03,1,0
8.99937e-03,1,0
8.92453e-03,1,0
8.84969e-03,1,0
8.77485e-03,1,0
