"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.47074e-02,1,0
4.35902e-02,1,0
4.24731e-02,1,0
4.13559e-02,1,0
4.02388e-02,1,0
3.91216e-02,1,0
3.80045e-02,1,0
3.68874e-02,1,0
3.57702e-02,1,0
3.46531e-02,1,0
3.35359e-02,1,0
3.24188e-02,1,0
3.13016e-02,1,0
3.01845e-02,1,0
2.90674e-02,1,0
2.79502e-02,1,0
2.68331e-02,1,0
2.57159e-02,1,0
2.45988e-02,1,0
2.34816e-02,1,0
2.23645e-02,1,0
2.12473e-02,1,0
2.01302e-02,1,0
1.90131e-02,1,0
1.78959e-02,1,0
1.67788e-02,1,0
1.56616e-02,1,0
1.45445e-02,1,0
1.34273e-02,1,0
1.23102e-02,1,0
1.11930e-02,1,0
1.00759e-02,1,0
9.89244e-03,1,0
9.92444e-03,1,0
9.95644e-03,1,0
9.98844e-03,1,0
1.00204e-02,1,0
1.00524e-02,1,0
1.00844e-02,1,0
1.01164e-02,1,0
1.01484e-02,1,0
1.01804e-02,1,0
1.02124e-02,1,0
1.02444e-02,1,0
1.02764e-02,1,0
1.03084e-02,1,0
1.03404e-02,1,0
1.03724e-02,1,0
1.04044e-02,1,0
1.04364e-02,1,0
1.04684e-02,1,0
1.05004e-02,1,0
1.05324e-02,1,0
1.05644e-02,1,0
1.05964e-02,1,0
1.06284e-02,1,0
1.06604e-02,1,0
1.06924e-02,1,0
1.07244e-02,1,0
1.07564e-02,1,0
1.07884e-02,1,0
1.08204e-02,1,0
1.08524e-02,1,0
1.08301e-02,1,0
1.07751e-02,1,0
1.07202e-02,1,0
1.06653e-02,1,0
1.06103e-02,1,0
1.05554e-02,1,0
1.05004e-02,1,0
1.04455e-02,1,0
1.03906e-02,1,0
1.03356e-02,1,0
1.02807e-02,1,0
1.02258e-02,1,0
1.01708e-02,1,0
1.01159e-02,1,0
1.00609e-02,1,0
1.00060e-02,1,0
9.95108e-03,1,0
9.89614e-03,1,0
9.84120e-03,1,0
9.78626e-03,1,0
9.73133e-03,1,0
9.67639e-03,1,0
9.62145e-03,1,0
9.56652e-03,1,0
9.51158e-03,1,0
9.45664e-03,1,0
9.40171e-03,1,0
9.34677e-03,1,0
9.29183e-03,1,0
9.23690e-03,1,0
9.18196e-03,1,0
9.11920e-03,1,0
9.04639e-03,1,0
8.97358e-03,1,0
8.90077e-03,1,0
8.82796e-03,1,0
8.75515e-03,1,0
8.68234e-03,1,0
8.60953e-03,1,0
8.53672e-03,1,0
8.46391e-03,1,0
8.39110e-03,1,0
8.31829e-03,1,0
8.24548e-03,1,0
8.17267e-03,1,0
8.09986e-03,1,0
8.02705e-03,1,0
7.95424e-03,1,0
7.88143e-03,1,0
7.80862e-03,1,0
7.73581e-03,1,0
7.66300e-03,1,0
7.59019e-03,1,0
7.51738e-03,1,0
7.44457e-03,1,0
7.37176e-03,1,0
7.29895e-03,1,0
7.22614e-03,1,0
7.15333e-03,1,0
7.08052e-03,1,0
7.00771e-03,1,0
6.93490e-03,1,0
6.86987e-03,1,0
6.82815e-03,1,0
6.78643e-03,1,0
6.74471e-03,1,0
6.70300e-03,1,0
6.66128e-03,1,0
6.61956e-03,1,0
6.57784e-03,1,0
6.53612e-03,1,0
6.49441e-03,1,0
6.45269e-03,1,0
6.41097e-03,1,0
6.36925e-03,1,0
6.32754e-03,1,0
6.28582e-03,1,0
6.24410e-03,1,0
6.20238e-03,1,0
6.16066e-03,1,0
6.11895e-03,1,0
6.07723e-03,1,0
6.03551e-03,1,0
5.99379e-03,1,0
5.95208e-03,1,0
5.91036e-03,1,0
5.86864e-03,1,0
5.82692e-03,1,0
5.78520e-03,1,0
5.74349e-03,1,0
5.70177e-03,1,0
5.66005e-03,1,0
5.61833e-03,1,0
5.57539e-03,1,0
5.51413e-03,1,0
5.45287e-03,1,0
5.39161e-03,1,0
5.33034e-03,1,0
5.26908e-03,1,0
5.20782e-03,1,0
5.14656e-03,1,0
5.08529e-03,1,0
5.02403e-03,1,0
4.96277e-03,1,0
4.90151e-03,1,0
4.84024e-03,1,0
4.77898e-03,1,0
4.71772e-03,1,0
4.65646e-03,1,0
4.59520e-03,1,0
4.53393e-03,1,0
4.47267e-03,1,0
4.41141e-03,1,0
4.35015e-03,1,0
4.28888e-03,1,0
