"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.62357e-02,1,0
4.50804e-02,1,0
4.39250e-02,1,0
4.27697e-02,1,0
4.16144e-02,1,0
4.04590e-02,1,0
3.93037e-02,1,0
3.81484e-02,1,0
3.69930e-02,1,0
3.58377e-02,1,0
3.46824e-02,1,0
3.35270e-02,1,0
3.23717e-02,1,0
3.12164e-02,1,0
3.00610e-02,1,0
2.89057e-02,1,0
2.77504e-02,1,0
2.65950e-02,1,0
2.54397e-02,1,0
2.42844e-02,1,0
2.31290e-02,1,0
2.19737e-02,1,0
2.08184e-02,1,0
1.96630e-02,1,0
1.85077e-02,1,0
1.73524e-02,1,0
1.61970e-02,1,0
1.50417e-02,1,0
1.38864e-02,1,0
1.27310e-02,1,0
1.15757e-02,1,0
1.04204e-02,1,0
1.02306e-02,1,0
1.02637e-02,1,0
1.02968e-02,1,0
1.03299e-02,1,0
1.03630e-02,1,0
1.03961e-02,1,0
1.04292e-02,1,0
1.04623e-02,1,0
1.04954e-02,1,0
1.05284e-02,1,0
1.05615e-02,1,0
1.05946e-02,1,0
1.06277e-02,1,0
1.06608e-02,1,0
1.06939e-02,1,0
1.07270e-02,1,0
1.07601e-02,1,0
1.07932e-02,1,0
1.08263e-02,1,0
1.08594e-02,1,0
1.08925e-02,1,0
1.09256e-02,1,0
1.09587e-02,1,0
1.09917e-02,1,0
1.10248e-02,1,0
1.10579e-02,1,0
1.10910e-02,1,0
1.11241e-02,1,0
1.11572e-02,1,0
1.11903e-02,1,0
1.12234e-02,1,0
1.12003e-02,1,0
1.11435e-02,1,0
1.10867e-02,1,0
1.10298e-02,1,0
1.09730e-02,1,0
1.09162e-02,1,0
1.08594e-02,1,0
1.08026e-02,1,0
1.07458e-02,1,0
1.06890e-02,1,0
1.06321e-02,1,0
1.05753e-02,1,0
1.05185e-02,1,0
1.04617e-02,1,0
1.04049e-02,1,0
1.03481e-02,1,0
1.02913e-02,1,0
1.02344e-02,1,0
1.01776e-02,1,0
1.01208e-02,1,0
1.00640e-02,1,0
1.00072e-02,1,0
9.95037e-03,1,0
9.89355e-03,1,0
9.83674e-03,1,0
9.77992e-03,1,0
9.72311e-03,1,0
9.66629e-03,1,0
9.60948e-03,1,0
9.55266e-03,1,0
9.49585e-03,1,0
9.43094e-03,1,0
9.35565e-03,1,0
9.28035e-03,1,0
9.20505e-03,1,0
9.12975e-03,1,0
9.05445e-03,1,0
8.97915e-03,1,0
8.90385e-03,1,0
8.82855e-03,1,0
8.75325e-03,1,0
8.67795e-03,1,0
8.60266e-03,1,0
8.52736e-03,1,0
8.45206e-03,1,0
8.37676e-03,1,0
8.30146e-03,1,0
8.22616e-03,1,0
8.15086e-03,1,0
8.07556e-03,1,0
8.00026e-03,1,0
7.92496e-03,1,0
7.84967e-03,1,0
7.77437e-03,1,0
7.69907e-03,1,0
7.62377e-03,1,0
7.54847e-03,1,0
7.47317e-03,1,0
7.39787e-03,1,0
7.32257e-03,1,0
7.24727e-03,1,0
7.17197e-03,1,0
7.10471e-03,1,0
7.06157e-03,1,0
7.01843e-03,1,0
6.97528e-03,1,0
6.93214e-03,1,0
6.88900e-03,1,0
6.84585e-03,1,0
6.80271e-03,1,0
6.75956e-03,1,0
6.71642e-03,1,0
6.67328e-03,1,0
6.63013e-03,1,0
6.58699e-03,1,0
6.54384e-03,1,0
6.50070e-03,1,0
6.45756e-03,1,0
6.41441e-03,1,0
6.37127e-03,1,0
6.32812e-03,1,0
6.28498e-03,1,0
6.24184e-03,1,0
6.19869e-03,1,0
6.15555e-03,1,0
6.11240e-03,1,0
6.06926e-03,1,0
6.02612e-03,1,0
5.98297e-03,1,0
5.93983e-03,1,0
5.89668e-03,1,0
5.85354e-03,1,0
5.81040e-03,1,0
5.76599e-03,1,0
5.70263e-03,1,0
5.63928e-03,1,0
5.57592e-03,1,0
5.51256e-03,1,0
5.44921e-03,1,0
5.38585e-03,1,0
5.32249e-03,1,0
5.25914e-03,1,0
5.19578e-03,1,0
5.13242e-03,1,0
5.06907e-03,1,0
5.00571e-03,1,0
4.94235e-03,1,0
4.87900e-03,1,0
4.81564e-03,1,0
4.75228e-03,1,0
4.68893e-03,1,0
4.62557e-03,1,0
4.56221e-03,1,0
4.49886e-03,1,0
4.43550e-03,1,0
4.37214e-03,1,0
4.30879e-03,1,0
4.24543e-03,1,0
4.18207e-03,1,0
4.11872e-03,1,0
4.05536e-03,1,0
3.99200e-03,1,0
3.92865e-03,1,0
3.86529e-03,1,0
3.80193e-03,1,0
3.74425e-03,1,0
3.68737e-03,1,0
3.63050e-03,1,0
3.57362e-03,1,0
3.51675e-03,1,0
3.45987e-03,1,0
3.40300e-03,1,0
3.34613e-03,1,0
3.28925e-03,1,0
3.23238e-03,1,0
3.17550e-03,1,0
3.11863e-03,1,0
3.06175e-03,1,0
3.00488e-03,1,0
2.94800e-03,1,0
2.89113e-03,1,0
2.83425e-03,1,0
2.77738e-03,1,0
2.72050e-03,1,0
2.66363e-03,1,0
2.60675e-03,1,0
2.54988e-03,1,0
2.49300e-03,1,0
2.43613e-03,1,0
2.37925e-03,1,0
2.32238e-03,1,0
2.26551e-03,1,0
2.20863e-03,1,0
2.15176e-03,1,0
2.09488e-03,1,0
2.03801e-03,1,0
1.98187e-03,1,0
1.92607e-03,1,0
1.87028e-03,1,0
1.81448e-03,1,0
1.75868e-03,1,0
1.70288e-03,1,0
1.64709e-03,1,0
1.59129e-03,1,0
1.53549e-03,1,0
1.47969e-03,1,0
1.42390e-03,1,0
1.36810e-03,1,0
1.31230e-03,1,0
1.25650e-03,1,0
1.20071e-03,1,0
1.14491e-03,1,0
1.08911e-03,1,0
1.03331e-03,1,0
9.77516e-04,1,0
9.21718e-04,1,0
8.65921e-04,1,0
8.10123e-04,1,0
7.54326e-04,1,0
6.98528e-04,1,0
6.42730e-04,1,0
5.86933e-04,1,0
5.31135e-04,1,0
4.75338e-04,1,0
4.19540e-04,1,0
3.63743e-04,1,0
3.07945e-04,1,0
2.48066e-04,1,0
1.84105e-04,1,0
1.20145e-04,1,0
5.61844e-05,1,0
-7.77605e-06,1,0
-7.17365e-05,1,0
-1.35697e-04,1,0
-1.99658e-04,1,0
-2.63618e-04,1,0
-3.27578e-04,1,0
-3.91539e-04,1,0
-4.55499e-04,1,0
-5.19460e-04,1,0
-5.83420e-04,1,0
-6.47381e-04,1,0
-7.11341e-04,1,0
-7.75302e-04,1,0
-8.39262e-04,1,0
-9.03223e-04,1,0
-9.67183e-04,1,0
-1.03114e-03,1,0
-1.09510e-03,1,0
-1.15906e-03,1,0
-1.22303e-03,1,0
-1.28699e-03,1,0
-1.35095e-03,1,0
-1.41491e-03,1,0
-1.47887e-03,1,0
-1.54283e-03,1,0
-1.60679e-03,1,0
-1.67075e-03,1,0
-1.73285e-03,1,0
-1.79086e-03,1,0
-1.84886e-03,1,0
-1.90687e-03,1,0
-1.96488e-03,1,0
-2.02289e-03,1,0
-2.08090e-03,1,0
-2.13890e-03,1,0
-2.19691e-03,1,0
-2.25492e-03,1,0
-2.31293e-03,1,0
-2.37094e-03,1,0
-2.42894e-03,1,0
-2.48695e-03,1,0
-2.54496e-03,1,0
-2.60297e-03,1,0
-2.66098e-03,1,0
-2.71898e-03,1,0
-2.77699e-03,1,0
-2.83500e-03,1,0
-2.89301e-03,1,0
-2.95102e-03,1,0
-3.00902e-03,1,0
-3.06703e-03,1,0
-3.12504e-03,1,0
-3.18305e-03,1,0
-3.24106e-03,1,0
-3.29906e-03,1,0
-3.35707e-03,1,0
-3.41508e-03,1,0
-3.47309e-03,1,0
-3.53140e-03,1,0
-3.59187e-03,1,0
-3.65233e-03,1,0
-3.71279e-03,1,0
-3.77325e-03,1,0
-3.83372e-03,1,0
-3.89418e-03,1,0
-3.95464e-03,1,0
-4.01511e-03,1,0
-4.07557e-03,1,0
-4.13603e-03,1,0
-4.19650e-03,1,0
-4.25696e-03,1,0
-4.31742e-03,1,0
-4.37789e-03,1,0
-4.43835e-03,1,0
-4.49881e-03,1,0
-4.55928e-03,1,0
-4.61974e-03,1,0
-4.68020e-03,1,0
-4.74067e-03,1,0
-4.80113e-03,1,0
-4.86159e-03,1,0
-4.92205e-03,1,0
-4.98252e-03,1,0
-5.04298e-03,1,0
-5.10344e-03,1,0
-5.16391e-03,1,0
-5.22437e-03,1,0
-5.28483e-03,1,0
-5.34530e-03,1,0
-5.40576e-03,1,0
-5.44978e-03,1,0
-5.49271e-03,1,0
-5.53563e-03,1,0
-5.57855e-03,1,0
-5.62148e-03,1,0
-5.66440e-03,1,0
-5.70733e-03,1,0
-5.75025e-03,1,0
-5.79318e-03,1,0
-5.83610e-03,1,0
-5.87903e-03,1,0
-5.92195e-03,1,0
-5.96488e-03,1,0
-6.00780e-03,1,0
-6.05073e-03,1,0
-6.09365e-03,1,0
-6.13658e-03,1,0
-6.17950e-03,1,0
-6.22243e-03,1,0
-6.26535e-03,1,0
-6.30827e-03,1,0
-6.35120e-03,1,0
-6.39412e-03,1,0
-6.43705e-03,1,0
-6.47997e-03,1,0
-6.52290e-03,1,0
-6.56582e-03,1,0
-6.60875e-03,1,0
-6.65167e-03,1,0
