"sigma (Pa)","vtkValidPointMask","vtkGhostType"
4.63145e-02,1,0
4.51572e-02,1,0
4.39999e-02,1,0
4.28426e-02,1,0
4.16853e-02,1,0
4.05280e-02,1,0
3.93707e-02,1,0
3.82134e-02,1,0
3.70561e-02,1,0
3.58988e-02,1,0
3.47415e-02,1,0
3.35842e-02,1,0
3.24269e-02,1,0
3.12695e-02,1,0
3.01122e-02,1,0
2.89549e-02,1,0
2.77976e-02,1,0
2.66403e-02,1,0
2.54830e-02,1,0
2.43257e-02,1,0
2.31684e-02,1,0
2.20111e-02,1,0
2.08538e-02,1,0
1.96965e-02,1,0
1.85392e-02,1,0
1.73819e-02,1,0
1.62246e-02,1,0
1.50673e-02,1,0
1.39100e-02,1,0
1.27527e-02,1,0
1.15954e-02,1,0
1.04381e-02,1,0
1.02480e-02,1,0
1.02812e-02,1,0
1.03143e-02,1,0
1.03475e-02,1,0
1.03806e-02,1,0
1.04138e-02,1,0
1.04469e-02,1,0
1.04801e-02,1,0
1.05132e-02,1,0
1.05464e-02,1,0
1.05795e-02,1,0
1.06127e-02,1,0
1.06458e-02,1,0
1.06790e-02,1,0
1.07121e-02,1,0
1.07453e-02,1,0
1.07784e-02,1,0
1.08116e-02,1,0
1.08447e-02,1,0
1.08779e-02,1,0
1.09110e-02,1,0
1.09442e-02,1,0
1.09773e-02,1,0
1.10105e-02,1,0
1.10436e-02,1,0
1.10768e-02,1,0
1.11099e-02,1,0
1.11431e-02,1,0
1.11762e-02,1,0
1.12094e-02,1,0
1.12425e-02,1,0
1.12194e-02,1,0
1.11625e-02,1,0
1.11056e-02,1,0
1.10486e-02,1,0
1.09917e-02,1,0
1.09348e-02,1,0
1.08779e-02,1,0
1.08210e-02,1,0
1.07641e-02,1,0
1.07072e-02,1,0
1.06503e-02,1,0
1.05933e-02,1,0
1.05364e-02,1,0
1.04795e-02,1,0
1.04226e-02,1,0
1.03657e-02,1,0
1.03088e-02,1,0
1.02519e-02,1,0
1.01950e-02,1,0
1.01381e-02,1,0
1.00811e-02,1,0
1.00242e-02,1,0
9.96732e-03,1,0
9.91041e-03,1,0
9.85350e-03,1,0
9.79659e-03,1,0
9.73967e-03,1,0
9.68276e-03,1,0
9.62585e-03,1,0
9.56894e-03,1,0
9.51203e-03,1,0
9.44701e-03,1,0
9.37159e-03,1,0
9.29616e-03,1,0
9.22073e-03,1,0
9.14531e-03,1,0
9.06988e-03,1,0
8.99445e-03,1,0
8.91902e-03,1,0
8.84360e-03,1,0
8.76817e-03,1,0
8.69274e-03,1,0
8.61731e-03,1,0
8.54189e-03,1,0
8.46646e-03,1,0
8.39103e-03,1,0
8.31561e-03,1,0
8.24018e-03,1,0
8.16475e-03,1,0
8.08932e-03,1,0
8.01390e-03,1,0
7.93847e-03,1,0
7.86304e-03,1,0
7.78761e-03,1,0
7.71219e-03,1,0
7.63676e-03,1,0
7.56133e-03,1,0
7.48590e-03,1,0
7.41048e-03,1,0
7.33505e-03,1,0
7.25962e-03,1,0
7.18420e-03,1,0
7.11682e-03,1,0
7.07360e-03,1,0
7.03039e-03,1,0
6.98717e-03,1,0
6.94395e-03,1,0
6.90073e-03,1,0
6.85752e-03,1,0
6.81430e-03,1,0
6.77108e-03,1,0
6.72786e-03,1,0
6.68465e-03,1,0
6.64143e-03,1,0
6.59821e-03,1,0
6.55499e-03,1,0
6.51178e-03,1,0
6.46856e-03,1,0
6.42534e-03,1,0
6.38212e-03,1,0
6.33891e-03,1,0
6.29569e-03,1,0
6.25247e-03,1,0
6.20925e-03,1,0
6.16604e-03,1,0
6.12282e-03,1,0
6.07960e-03,1,0
6.03638e-03,1,0
5.99317e-03,1,0
5.94995e-03,1,0
5.90673e-03,1,0
5.86351e-03,1,0
5.82030e-03,1,0
5.77581e-03,1,0
5.71235e-03,1,0
5.64888e-03,1,0
5.58542e-03,1,0
5.52196e-03,1,0
5.45849e-03,1,0
5.39503e-03,1,0
5.33156e-03,1,0
5.26810e-03,1,0
5.20463e-03,1,0
5.14117e-03,1,0
5.07770e-03,1,0
5.01424e-03,1,0
4.95077e-03,1,0
4.88731e-03,1,0
4.82385e-03,1,0
4.76038e-03,1,0
4.69692e-03,1,0
4.63345e-03,1,0
4.56999e-03,1,0
4.50652e-03,1,0
4.44306e-03,1,0
4.37959e-03,1,0
4.31613e-03,1,0
4.25266e-03,1,0
4.18920e-03,1,0
4.12573e-03,1,0
4.06227e-03,1,0
3.99881e-03,1,0
3.93534e-03,1,0
3.87188e-03,1,0
3.80841e-03,1,0
3.75063e-03,1,0
3.69366e-03,1,0
3.63669e-03,1,0
3.57971e-03,1,0
3.52274e-03,1,0
3.46577e-03,1,0
3.40880e-03,1,0
3.35183e-03,1,0
3.29486e-03,1,0
3.23788e-03,1,0
3.18091e-03,1,0
3.12394e-03,1,0
3.06697e-03,1,0
3.01000e-03,1,0
2.95303e-03,1,0
2.89605e-03,1,0
2.83908e-03,1,0
2.78211e-03,1,0
2.72514e-03,1,0
2.66817e-03,1,0
2.61120e-03,1,0
2.55422e-03,1,0
2.49725e-03,1,0
2.44028e-03,1,0
2.38331e-03,1,0
2.32634e-03,1,0
2.26937e-03,1,0
2.21239e-03,1,0
2.15542e-03,1,0
2.09845e-03,1,0
2.04148e-03,1,0
1.98525e-03,1,0
1.92936e-03,1,0
1.87346e-03,1,0
1.81757e-03,1,0
1.76168e-03,1,0
1.70579e-03,1,0
1.64989e-03,1,0
1.59400e-03,1,0
1.53811e-03,1,0
1.48222e-03,1,0
1.42632e-03,1,0
1.37043e-03,1,0
1.31454e-03,1,0
1.25864e-03,1,0
1.20275e-03,1,0
1.14686e-03,1,0
1.09097e-03,1,0
1.03507e-03,1,0
9.79182e-04,1,0
9.23289e-04,1,0
8.67396e-04,1,0
8.11504e-04,1,0
7.55611e-04,1,0
6.99718e-04,1,0
6.43826e-04,1,0
5.87933e-04,1,0
5.32040e-04,1,0
4.76148e-04,1,0
4.20255e-04,1,0
3.64362e-04,1,0
3.08470e-04,1,0
2.48489e-04,1,0
1.84419e-04,1,0
1.20350e-04,1,0
5.62802e-05,1,0
-7.78930e-06,1,0
-7.18588e-05,1,0
-1.35928e-04,1,0
-1.99998e-04,1,0
-2.64067e-04,1,0
-3.28137e-04,1,0
-3.92206e-04,1,0
-4.56276e-04,1,0
-5.20345e-04,1,0
-5.84415e-04,1,0
-6.48484e-04,1,0
-7.12554e-04,1,0
-7.76623e-04,1,0
-8.40692e-04,1,0
-9.04762e-04,1,0
-9.68831e-04,1,0
-1.03290e-03,1,0
-1.09697e-03,1,0
-1.16104e-03,1,0
-1.22511e-03,1,0
-1.28918e-03,1,0
-1.35325e-03,1,0
-1.41732e-03,1,0
-1.48139e-03,1,0
-1.54546e-03,1,0
-1.60953e-03,1,0
-1.67360e-03,1,0
-1.73580e-03,1,0
-1.79391e-03,1,0
-1.85202e-03,1,0
-1.91012e-03,1,0
-1.96823e-03,1,0
-2.02634e-03,1,0
-2.08444e-03,1,0
-2.14255e-03,1,0
-2.20066e-03,1,0
-2.25876e-03,1,0
-2.31687e-03,1,0
-2.37498e-03,1,0
-2.43308e-03,1,0
-2.49119e-03,1,0
-2.54930e-03,1,0
-2.60740e-03,1,0
-2.66551e-03,1,0
-2.72362e-03,1,0
-2.78172e-03,1,0
-2.83983e-03,1,0
-2.89794e-03,1,0
-2.95604e-03,1,0
-3.01415e-03,1,0
-3.07226e-03,1,0
-3.13036e-03,1,0
-3.18847e-03,1,0
-3.24658e-03,1,0
-3.30468e-03,1,0
-3.36279e-03,1,0
-3.42090e-03,1,0
-3.47901e-03,1,0
-3.53742e-03,1,0
-3.59799e-03,1,0
-3.65855e-03,1,0
-3.71912e-03,1,0
-3.77968e-03,1,0
-3.84025e-03,1,0
-3.90082e-03,1,0
-3.96138e-03,1,0
-4.02195e-03,1,0
-4.08252e-03,1,0
-4.14308e-03,1,0
-4.20365e-03,1,0
-4.26421e-03,1,0
-4.32478e-03,1,0
-4.38535e-03,1,0
-4.44591e-03,1,0
-4.50648e-03,1,0
-4.56704e-03,1,0
-4.62761e-03,1,0
-4.68818e-03,1,0
-4.74874e-03,1,0
