"sigma (Pa)","vtkValidPointMask","vtkGhostType"
3.40758e-02,1,0
3.32243e-02,1,0
3.23728e-02,1,0
3.15214e-02,1,0
3.06699e-02,1,0
2.98184e-02,1,0
2.89669e-02,1,0
2.81154e-02,1,0
2.72639e-02,1,0
2.64125e-02,1,0
2.55610e-02,1,0
2.47095e-02,1,0
2.38580e-02,1,0
2.30065e-02,1,0
2.21550e-02,1,0
2.13036e-02,1,0
2.04521e-02,1,0
1.96006e-02,1,0
1.87491e-02,1,0
1.78976e-02,1,0
1.70461e-02,1,0
1.61947e-02,1,0
1.53432e-02,1,0
1.44917e-02,1,0
1.36402e-02,1,0
1.27887e-02,1,0
1.19372e-02,1,0
1.10858e-02,1,0
1.02343e-02,1,0
9.38279e-03,1,0
8.53131e-03,1,0
7.67982e-03,1,0
7.53999e-03,1,0
7.56438e-03,1,0
7.58876e-03,1,0
7.61315e-03,1,0
7.63754e-03,1,0
7.66193e-03,1,0
7.68632e-03,1,0
7.71071e-03,1,0
7.73510e-03,1,0
7.75949e-03,1,0
7.78388e-03,1,0
7.80827e-03,1,0
7.83266e-03,1,0
7.85705e-03,1,0
7.88144e-03,1,0
7.90583e-03,1,0
7.93021e-03,1,0
7.95460e-03,1,0
7.97899e-03,1,0
8.00338e-03,1,0
8.02777e-03,1,0
8.05216e-03,1,0
8.07655e-03,1,0
8.10094e-03,1,0
8.12533e-03,1,0
8.14972e-03,1,0
8.17411e-03,1,0
8.19850e-03,1,0
8.22289e-03,1,0
8.24728e-03,1,0
8.27167e-03,1,0
8.25464e-03,1,0
8.21277e-03,1,0
8.17090e-03,1,0
8.12902e-03,1,0
8.08715e-03,1,0
8.04528e-03,1,0
8.00340e-03,1,0
7.96153e-03,1,0
7.91966e-03,1,0
7.87779e-03,1,0
7.83591e-03,1,0
7.79404e-03,1,0
7.75217e-03,1,0
7.71030e-03,1,0
7.66842e-03,1,0
7.62655e-03,1,0
7.58468e-03,1,0
7.54281e-03,1,0
7.50093e-03,1,0
7.45906e-03,1,0
7.41719e-03,1,0
7.37531e-03,1,0
7.33344e-03,1,0
7.29157e-03,1,0
7.24970e-03,1,0
7.20782e-03,1,0
7.16595e-03,1,0
7.12408e-03,1,0
7.08221e-03,1,0
7.04033e-03,1,0
6.99846e-03,1,0
6.95063e-03,1,0
6.89513e-03,1,0
6.83964e-03,1,0
6.78414e-03,1,0
6.72865e-03,1,0
6.67315e-03,1,0
6.61765e-03,1,0
6.56216e-03,1,0
6.50666e-03,1,0
6.45117e-03,1,0
6.39567e-03,1,0
6.34018e-03,1,0
6.28468e-03,1,0
6.22919e-03,1,0
6.17369e-03,1,0
6.11819e-03,1,0
6.06270e-03,1,0
6.00720e-03,1,0
5.95171e-03,1,0
5.89621e-03,1,0
5.84072e-03,1,0
5.78522e-03,1,0
5.72973e-03,1,0
5.67423e-03,1,0
5.61874e-03,1,0
5.56324e-03,1,0
5.50774e-03,1,0
5.45225e-03,1,0
5.39675e-03,1,0
5.34126e-03,1,0
5.28576e-03,1,0
5.23619e-03,1,0
5.20439e-03,1,0
5.17260e-03,1,0
5.14080e-03,1,0
5.10900e-03,1,0
5.07721e-03,1,0
5.04541e-03,1,0
5.01361e-03,1,0
4.98181e-03,1,0
4.95002e-03,1,0
4.91822e-03,1,0
4.88642e-03,1,0
4.85462e-03,1,0
4.82283e-03,1,0
4.79103e-03,1,0
4.75923e-03,1,0
4.72744e-03,1,0
4.69564e-03,1,0
4.66384e-03,1,0
4.63204e-03,1,0
4.60025e-03,1,0
4.56845e-03,1,0
4.53665e-03,1,0
4.50486e-03,1,0
4.47306e-03,1,0
4.44126e-03,1,0
4.40946e-03,1,0
4.37767e-03,1,0
4.34587e-03,1,0
4.31407e-03,1,0
4.28228e-03,1,0
4.24955e-03,1,0
4.20285e-03,1,0
4.15616e-03,1,0
4.10947e-03,1,0
4.06277e-03,1,0
4.01608e-03,1,0
3.96938e-03,1,0
3.92269e-03,1,0
3.87600e-03,1,0
3.82930e-03,1,0
3.78261e-03,1,0
3.73591e-03,1,0
3.68922e-03,1,0
3.64253e-03,1,0
3.59583e-03,1,0
3.54914e-03,1,0
3.50244e-03,1,0
3.45575e-03,1,0
3.40906e-03,1,0
3.36236e-03,1,0
3.31567e-03,1,0
3.26897e-03,1,0
3.22228e-03,1,0
3.17559e-03,1,0
3.12889e-03,1,0
3.08220e-03,1,0
3.03550e-03,1,0
2.98881e-03,1,0
2.94212e-03,1,0
2.89542e-03,1,0
2.84873e-03,1,0
2.80203e-03,1,0
2.75952e-03,1,0
2.71760e-03,1,0
2.67569e-03,1,0
2.63377e-03,1,0
2.59185e-03,1,0
2.54994e-03,1,0
2.50802e-03,1,0
2.46610e-03,1,0
2.42419e-03,1,0
2.38227e-03,1,0
2.34035e-03,1,0
2.29843e-03,1,0
2.25652e-03,1,0
2.21460e-03,1,0
2.17268e-03,1,0
2.13077e-03,1,0
2.08885e-03,1,0
2.04693e-03,1,0
2.00502e-03,1,0
1.96310e-03,1,0
1.92118e-03,1,0
1.87927e-03,1,0
1.83735e-03,1,0
1.79543e-03,1,0
1.75352e-03,1,0
1.71160e-03,1,0
1.66968e-03,1,0
1.62777e-03,1,0
1.58585e-03,1,0
1.54393e-03,1,0
1.50202e-03,1,0
1.46064e-03,1,0
1.41952e-03,1,0
1.37840e-03,1,0
1.33728e-03,1,0
1.29615e-03,1,0
1.25503e-03,1,0
1.21391e-03,1,0
1.17278e-03,1,0
1.13166e-03,1,0
1.09054e-03,1,0
1.04942e-03,1,0
1.00829e-03,1,0
9.67169e-04,1,0
9.26046e-04,1,0
8.84923e-04,1,0
8.43800e-04,1,0
8.02677e-04,1,0
7.61554e-04,1,0
7.20431e-04,1,0
6.79309e-04,1,0
6.38186e-04,1,0
5.97063e-04,1,0
5.55940e-04,1,0
5.14817e-04,1,0
4.73694e-04,1,0
4.32571e-04,1,0
3.91448e-04,1,0
3.50325e-04,1,0
3.09202e-04,1,0
2.68079e-04,1,0
2.26956e-04,1,0
1.82825e-04,1,0
1.35686e-04,1,0
