"u (um/s):0","u (um/s):1","u (um/s):2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00000e+00,0.00000e+00,0.00000e+00,1,0.00000e+00,1.00000e-01,0.00000e+00,0.00000e+00
-6.71918e-06,1.09195e-07,0.00000e+00,1,2.54000e-02,1.00000e-01,2.54000e-02,0.00000e+00
-1.60763e-06,1.43396e-07,0.00000e+00,1,5.08000e-02,1.00000e-01,5.08000e-02,0.00000e+00
1.08667e-05,4.52447e-07,0.00000e+00,1,7.62000e-02,1.00000e-01,7.62000e-02,0.00000e+00
2.92076e-05,7.40467e-07,0.00000e+00,1,1.01600e-01,1.00000e-01,1.01600e-01,0.00000e+00
5.27199e-05,9.66534e-07,0.00000e+00,1,1.27000e-01,1.00000e-01,1.27000e-01,0.00000e+00
8.14745e-05,1.17936e-06,0.00000e+00,1,1.52400e-01,1.00000e-01,1.52400e-01,0.00000e+00
1.15315e-04,1.20846e-06,0.00000e+00,1,1.77800e-01,1.00000e-01,1.77800e-01,0.00000e+00
1.53906e-04,1.69457e-06,0.00000e+00,1,2.03200e-01,1.00000e-01,2.03200e-01,0.00000e+00
1.97795e-04,2.02160e-06,0.00000e+00,1,2.28600e-01,1.00000e-01,2.28600e-01,0.00000e+00
2.46584e-04,2.11088e-06,0.00000e+00,1,2.54000e-01,1.00000e-01,2.54000e-01,0.00000e+00
3.00321e-04,2.40806e-06,0.00000e+00,1,2.79400e-01,1.00000e-01,2.79400e-01,0.00000e+00
3.59146e-04,2.61353e-06,0.00000e+00,1,3.04800e-01,1.00000e-01,3.04800e-01,0.00000e+00
4.22576e-04,2.84402e-06,0.00000e+00,1,3.30200e-01,1.00000e-01,3.30200e-01,0.00000e+00
4.90881e-04,3.08469e-06,0.00000e+00,1,3.55600e-01,1.00000e-01,3.55600e-01,0.00000e+00
5.63909e-04,3.31454e-06,0.00000e+00,1,3.81000e-01,1.00000e-01,3.81000e-01,0.00000e+00
6.41650e-04,3.56967e-06,0.00000e+00,1,4.06400e-01,1.00000e-01,4.06400e-01,0.00000e+00
7.23966e-04,3.78048e-06,0.00000e+00,1,4.31800e-01,1.00000e-01,4.31800e-01,0.00000e+00
8.10877e-04,4.02619e-06,0.00000e+00,1,4.57200e-01,1.00000e-01,4.57200e-01,0.00000e+00
9.02297e-04,4.25808e-06,0.00000e+00,1,4.82600e-01,1.00000e-01,4.82600e-01,0.00000e+00
9.98195e-04,4.49098e-06,0.00000e+00,1,5.08000e-01,1.00000e-01,5.08000e-01,0.00000e+00
1.09854e-03,4.72841e-06,0.00000e+00,1,5.33400e-01,1.00000e-01,5.33400e-01,0.00000e+00
1.20324e-03,4.95608e-06,0.00000e+00,1,5.58800e-01,1.00000e-01,5.58800e-01,0.00000e+00
1.31227e-03,5.18776e-06,0.00000e+00,1,5.84200e-01,1.00000e-01,5.84200e-01,0.00000e+00
1.42552e-03,5.42154e-06,0.00000e+00,1,6.09600e-01,1.00000e-01,6.09600e-01,0.00000e+00
1.54296e-03,5.66376e-06,0.00000e+00,1,6.35000e-01,1.00000e-01,6.35000e-01,0.00000e+00
1.66455e-03,5.90161e-06,0.00000e+00,1,6.60400e-01,1.00000e-01,6.60400e-01,0.00000e+00
1.79024e-03,6.12124e-06,0.00000e+00,1,6.85800e-01,1.00000e-01,6.85800e-01,0.00000e+00
1.91996e-03,6.36640e-06,0.00000e+00,1,7.11200e-01,1.00000e-01,7.11200e-01,0.00000e+00
2.05367e-03,6.57921e-06,0.00000e+00,1,7.36600e-01,1.00000e-01,7.36600e-01,0.00000e+00
2.19132e-03,6.80434e-06,0.00000e+00,1,7.62000e-01,1.00000e-01,7.62000e-01,0.00000e+00
2.33282e-03,7.04365e-06,0.00000e+00,1,7.87400e-01,1.00000e-01,7.87400e-01,0.00000e+00
2.47812e-03,7.29061e-06,0.00000e+00,1,8.12800e-01,1.00000e-01,8.12800e-01,0.00000e+00
2.62722e-03,7.52359e-06,0.00000e+00,1,8.38200e-01,1.00000e-01,8.38200e-01,0.00000e+00
2.78001e-03,7.76396e-06,0.00000e+00,1,8.63600e-01,1.00000e-01,8.63600e-01,0.00000e+00
2.93647e-03,8.00737e-06,0.00000e+00,1,8.89000e-01,1.00000e-01,8.89000e-01,0.00000e+00
3.09654e-03,8.25131e-06,0.00000e+00,1,9.14400e-01,1.00000e-01,9.14400e-01,0.00000e+00
3.26016e-03,8.47462e-06,0.00000e+00,1,9.39800e-01,1.00000e-01,9.39800e-01,0.00000e+00
3.42728e-03,8.74669e-06,0.00000e+00,1,9.65200e-01,1.00000e-01,9.65200e-01,0.00000e+00
3.59785e-03,8.98940e-06,0.00000e+00,1,9.90600e-01,1.00000e-01,9.90600e-01,0.00000e+00
3.77180e-03,9.17883e-06,0.00000e+00,1,1.01600e+00,1.00000e-01,1.01600e+00,0.00000e+00
3.94907e-03,9.39174e-06,0.00000e+00,1,1.04140e+00,1.00000e-01,1.04140e+00,0.00000e+00
4.12965e-03,9.65973e-06,0.00000e+00,1,1.06680e+00,1.00000e-01,1.06680e+00,0.00000e+00
4.31348e-03,9.88402e-06,0.00000e+00,1,1.09220e+00,1.00000e-01,1.09220e+00,0.00000e+00
4.50050e-03,1.01202e-05,0.00000e+00,1,1.11760e+00,1.00000e-01,1.11760e+00,0.00000e+00
4.69064e-03,1.03326e-05,0.00000e+00,1,1.14300e+00,1.00000e-01,1.14300e+00,0.00000e+00
4.88384e-03,1.05858e-05,0.00000e+00,1,1.16840e+00,1.00000e-01,1.16840e+00,0.00000e+00
5.08007e-03,1.07875e-05,0.00000e+00,1,1.19380e+00,1.00000e-01,1.19380e+00,0.00000e+00
5.27924e-03,1.10566e-05,0.00000e+00,1,1.21920e+00,1.00000e-01,1.21920e+00,0.00000e+00
5.48132e-03,1.13027e-05,0.00000e+00,1,1.24460e+00,1.00000e-01,1.24460e+00,0.00000e+00
5.68625e-03,1.15178e-05,0.00000e+00,1,1.27000e+00,1.00000e-01,1.27000e+00,0.00000e+00
5.89398e-03,1.17585e-05,0.00000e+00,1,1.29540e+00,1.00000e-01,1.29540e+00,0.00000e+00
6.10447e-03,1.19924e-05,0.00000e+00,1,1.32080e+00,1.00000e-01,1.32080e+00,0.00000e+00
6.31765e-03,1.22273e-05,0.00000e+00,1,1.34620e+00,1.00000e-01,1.34620e+00,0.00000e+00
6.53347e-03,1.24662e-05,0.00000e+00,1,1.37160e+00,1.00000e-01,1.37160e+00,0.00000e+00
6.75187e-03,1.26843e-05,0.00000e+00,1,1.39700e+00,1.00000e-01,1.39700e+00,0.00000e+00
6.97280e-03,1.29391e-05,0.00000e+00,1,1.42240e+00,1.00000e-01,1.42240e+00,0.00000e+00
7.19620e-03,1.31613e-05,0.00000e+00,1,1.44780e+00,1.00000e-01,1.44780e+00,0.00000e+00
7.42203e-03,1.33927e-05,0.00000e+00,1,1.47320e+00,1.00000e-01,1.47320e+00,0.00000e+00
7.65024e-03,1.36401e-05,0.00000e+00,1,1.49860e+00,1.00000e-01,1.49860e+00,0.00000e+00
7.88076e-03,1.38654e-05,0.00000e+00,1,1.52400e+00,1.00000e-01,1.52400e+00,0.00000e+00
8.11354e-03,1.41015e-05,0.00000e+00,1,1.54940e+00,1.00000e-01,1.54940e+00,0.00000e+00
8.34855e-03,1.43358e-05,0.00000e+00,1,1.57480e+00,1.00000e-01,1.57480e+00,0.00000e+00
8.58572e-03,1.45713e-05,0.00000e+00,1,1.60020e+00,1.00000e-01,1.60020e+00,0.00000e+00
8.82498e-03,1.47900e-05,0.00000e+00,1,1.62560e+00,1.00000e-01,1.62560e+00,0.00000e+00
9.06630e-03,1.50395e-05,0.00000e+00,1,1.65100e+00,1.00000e-01,1.65100e+00,0.00000e+00
9.30961e-03,1.52747e-05,0.00000e+00,1,1.67640e+00,1.00000e-01,1.67640e+00,0.00000e+00
9.55487e-03,1.55078e-05,0.00000e+00,1,1.70180e+00,1.00000e-01,1.70180e+00,0.00000e+00
9.80202e-03,1.57382e-05,0.00000e+00,1,1.72720e+00,1.00000e-01,1.72720e+00,0.00000e+00
1.00510e-02,1.59801e-05,0.00000e+00,1,1.75260e+00,1.00000e-01,1.75260e+00,0.00000e+00
1.03018e-02,1.62007e-05,0.00000e+00,1,1.77800e+00,1.00000e-01,1.77800e+00,0.00000e+00
1.05542e-02,1.64296e-05,0.00000e+00,1,1.80340e+00,1.00000e-01,1.80340e+00,0.00000e+00
1.08084e-02,1.66760e-05,0.00000e+00,1,1.82880e+00,1.00000e-01,1.82880e+00,0.00000e+00
1.10642e-02,1.69182e-05,0.00000e+00,1,1.85420e+00,1.00000e-01,1.85420e+00,0.00000e+00
1.13215e-02,1.71501e-05,0.00000e+00,1,1.87960e+00,1.00000e-01,1.87960e+00,0.00000e+00
1.15804e-02,1.73834e-05,0.00000e+00,1,1.90500e+00,1.00000e-01,1.90500e+00,0.00000e+00
1.18407e-02,1.76186e-05,0.00000e+00,1,1.93040e+00,1.00000e-01,1.93040e+00,0.00000e+00
1.21024e-02,1.78565e-05,0.00000e+00,1,1.95580e+00,1.00000e-01,1.95580e+00,0.00000e+00
1.23655e-02,1.80743e-05,0.00000e+00,1,1.98120e+00,1.00000e-01,1.98120e+00,0.00000e+00
1.26298e-02,1.83084e-05,0.00000e+00,1,2.00660e+00,1.00000e-01,2.00660e+00,0.00000e+00
1.28954e-02,1.85562e-05,0.00000e+00,1,2.03200e+00,1.00000e-01,2.03200e+00,0.00000e+00
1.31622e-02,1.87980e-05,0.00000e+00,1,2.05740e+00,1.00000e-01,2.05740e+00,0.00000e+00
1.34301e-02,1.90254e-05,0.00000e+00,1,2.08280e+00,1.00000e-01,2.08280e+00,0.00000e+00
1.36991e-02,1.92599e-05,0.00000e+00,1,2.10820e+00,1.00000e-01,2.10820e+00,0.00000e+00
1.39692e-02,1.95008e-05,0.00000e+00,1,2.13360e+00,1.00000e-01,2.13360e+00,0.00000e+00
1.42402e-02,1.97284e-05,0.00000e+00,1,2.15900e+00,1.00000e-01,2.15900e+00,0.00000e+00
1.45122e-02,1.99626e-05,0.00000e+00,1,2.18440e+00,1.00000e-01,2.18440e+00,0.00000e+00
1.47850e-02,2.02048e-05,0.00000e+00,1,2.20980e+00,1.00000e-01,2.20980e+00,0.00000e+00
1.50586e-02,2.04307e-05,0.00000e+00,1,2.23520e+00,1.00000e-01,2.23520e+00,0.00000e+00
1.53330e-02,2.06682e-05,0.00000e+00,1,2.26060e+00,1.00000e-01,2.26060e+00,0.00000e+00
1.56081e-02,2.09006e-05,0.00000e+00,1,2.28600e+00,1.00000e-01,2.28600e+00,0.00000e+00
1.58838e-02,2.11352e-05,0.00000e+00,1,2.31140e+00,1.00000e-01,2.31140e+00,0.00000e+00
1.61602e-02,2.13673e-05,0.00000e+00,1,2.33680e+00,1.00000e-01,2.33680e+00,0.00000e+00
1.64371e-02,2.16049e-05,0.00000e+00,1,2.36220e+00,1.00000e-01,2.36220e+00,0.00000e+00
1.67144e-02,2.18422e-05,0.00000e+00,1,2.38760e+00,1.00000e-01,2.38760e+00,0.00000e+00
1.69923e-02,2.20747e-05,0.00000e+00,1,2.41300e+00,1.00000e-01,2.41300e+00,0.00000e+00
1.72705e-02,2.23080e-05,0.00000e+00,1,2.43840e+00,1.00000e-01,2.43840e+00,0.00000e+00
1.75490e-02,2.25419e-05,0.00000e+00,1,2.46380e+00,1.00000e-01,2.46380e+00,0.00000e+00
1.78278e-02,2.27760e-05,0.00000e+00,1,2.48920e+00,1.00000e-01,2.48920e+00,0.00000e+00
1.81068e-02,2.30110e-05,0.00000e+00,1,2.51460e+00,1.00000e-01,2.51460e+00,0.00000e+00
1.83860e-02,2.32447e-05,0.00000e+00,1,2.54000e+00,1.00000e-01,2.54000e+00,0.00000e+00
1.86653e-02,2.34801e-05,0.00000e+00,1,2.56540e+00,1.00000e-01,2.56540e+00,0.00000e+00
1.89447e-02,2.37140e-05,0.00000e+00,1,2.59080e+00,1.00000e-01,2.59080e+00,0.00000e+00
1.92241e-02,2.39485e-05,0.00000e+00,1,2.61620e+00,1.00000e-01,2.61620e+00,0.00000e+00
1.95034e-02,2.41830e-05,0.00000e+00,1,2.64160e+00,1.00000e-01,2.64160e+00,0.00000e+00
