"sigma (Pa)","vtkValidPointMask","vtkGhostType"
2.27037e-02,1,0
2.21364e-02,1,0
2.15691e-02,1,0
2.10018e-02,1,0
2.04345e-02,1,0
1.98671e-02,1,0
1.92998e-02,1,0
1.87325e-02,1,0
1.81652e-02,1,0
1.75979e-02,1,0
1.70305e-02,1,0
1.64632e-02,1,0
1.58959e-02,1,0
1.53286e-02,1,0
1.47613e-02,1,0
1.41939e-02,1,0
1.36266e-02,1,0
1.30593e-02,1,0
1.24920e-02,1,0
1.19247e-02,1,0
1.13573e-02,1,0
1.07900e-02,1,0
1.02227e-02,1,0
9.65539e-03,1,0
9.08807e-03,1,0
8.52076e-03,1,0
7.95344e-03,1,0
7.38612e-03,1,0
6.81880e-03,1,0
6.25148e-03,1,0
5.68416e-03,1,0
5.11684e-03,1,0
5.02367e-03,1,0
5.03992e-03,1,0
5.05617e-03,1,0
5.07242e-03,1,0
5.08867e-03,1,0
5.10492e-03,1,0
5.12117e-03,1,0
5.13742e-03,1,0
5.15367e-03,1,0
5.16992e-03,1,0
5.18617e-03,1,0
5.20242e-03,1,0
5.21867e-03,1,0
5.23492e-03,1,0
5.25117e-03,1,0
5.26742e-03,1,0
5.28367e-03,1,0
5.29992e-03,1,0
5.31617e-03,1,0
5.33242e-03,1,0
5.34867e-03,1,0
5.36492e-03,1,0
5.38117e-03,1,0
5.39742e-03,1,0
5.41367e-03,1,0
5.42992e-03,1,0
5.44617e-03,1,0
5.46242e-03,1,0
5.47867e-03,1,0
5.49492e-03,1,0
5.51117e-03,1,0
5.49983e-03,1,0
5.47193e-03,1,0
5.44403e-03,1,0
5.41613e-03,1,0
5.38823e-03,1,0
5.36033e-03,1,0
5.33244e-03,1,0
5.30454e-03,1,0
5.27664e-03,1,0
5.24874e-03,1,0
5.22084e-03,1,0
5.19294e-03,1,0
5.16504e-03,1,0
5.13715e-03,1,0
5.10925e-03,1,0
5.08135e-03,1,0
5.05345e-03,1,0
5.02555e-03,1,0
4.99765e-03,1,0
4.96976e-03,1,0
4.94186e-03,1,0
4.91396e-03,1,0
4.88606e-03,1,0
4.85816e-03,1,0
4.83026e-03,1,0
4.80236e-03,1,0
4.77447e-03,1,0
4.74657e-03,1,0
4.71867e-03,1,0
4.69077e-03,1,0
4.66287e-03,1,0
4.63100e-03,1,0
4.59403e-03,1,0
