"sigma (Pa)","vtkValidPointMask","vtkGhostType"
2.64442e-02,1,0
2.57834e-02,1,0
2.51226e-02,1,0
2.44619e-02,1,0
2.38011e-02,1,0
2.31403e-02,1,0
2.24795e-02,1,0
2.18187e-02,1,0
2.11579e-02,1,0
2.04971e-02,1,0
1.98364e-02,1,0
1.91756e-02,1,0
1.85148e-02,1,0
1.78540e-02,1,0
1.71932e-02,1,0
1.65324e-02,1,0
1.58716e-02,1,0
1.52109e-02,1,0
1.45501e-02,1,0
1.38893e-02,1,0
1.32285e-02,1,0
1.25677e-02,1,0
1.19069e-02,1,0
1.12461e-02,1,0
1.05854e-02,1,0
9.92457e-03,1,0
9.26378e-03,1,0
8.60300e-03,1,0
7.94221e-03,1,0
7.28143e-03,1,0
6.62064e-03,1,0
5.95985e-03,1,0
5.85133e-03,1,0
5.87026e-03,1,0
5.88919e-03,1,0
5.90812e-03,1,0
5.92704e-03,1,0
5.94597e-03,1,0
5.96490e-03,1,0
5.98382e-03,1,0
6.00275e-03,1,0
6.02168e-03,1,0
6.04061e-03,1,0
6.05953e-03,1,0
6.07846e-03,1,0
6.09739e-03,1,0
6.11631e-03,1,0
6.13524e-03,1,0
6.15417e-03,1,0
6.17310e-03,1,0
6.19202e-03,1,0
6.21095e-03,1,0
6.22988e-03,1,0
6.24880e-03,1,0
6.26773e-03,1,0
6.28666e-03,1,0
6.30558e-03,1,0
6.32451e-03,1,0
6.34344e-03,1,0
6.36237e-03,1,0
6.38129e-03,1,0
6.40022e-03,1,0
6.41915e-03,1,0
6.40594e-03,1,0
6.37344e-03,1,0
6.34095e-03,1,0
6.30845e-03,1,0
6.27596e-03,1,0
6.24346e-03,1,0
6.21097e-03,1,0
6.17847e-03,1,0
6.14598e-03,1,0
6.11348e-03,1,0
6.08099e-03,1,0
6.04849e-03,1,0
6.01600e-03,1,0
5.98350e-03,1,0
5.95101e-03,1,0
5.91851e-03,1,0
5.88602e-03,1,0
5.85352e-03,1,0
5.82103e-03,1,0
5.78853e-03,1,0
5.75604e-03,1,0
5.72354e-03,1,0
5.69105e-03,1,0
5.65855e-03,1,0
5.62606e-03,1,0
5.59356e-03,1,0
5.56107e-03,1,0
5.52857e-03,1,0
5.49608e-03,1,0
5.46358e-03,1,0
5.43109e-03,1,0
5.39397e-03,1,0
5.35090e-03,1,0
5.30784e-03,1,0
5.26477e-03,1,0
5.22170e-03,1,0
5.17863e-03,1,0
5.13557e-03,1,0
5.09250e-03,1,0
5.04943e-03,1,0
5.00637e-03,1,0
4.96330e-03,1,0
4.92023e-03,1,0
4.87717e-03,1,0
4.83410e-03,1,0
4.79103e-03,1,0
4.74797e-03,1,0
4.70490e-03,1,0
4.66183e-03,1,0
4.61877e-03,1,0
4.57570e-03,1,0
4.53263e-03,1,0
4.48957e-03,1,0
4.44650e-03,1,0
4.40343e-03,1,0
4.36037e-03,1,0
4.31730e-03,1,0
4.27423e-03,1,0
4.23117e-03,1,0
4.18810e-03,1,0
4.14503e-03,1,0
4.10197e-03,1,0
4.06350e-03,1,0
4.03882e-03,1,0
4.01414e-03,1,0
3.98947e-03,1,0
3.96479e-03,1,0
3.94012e-03,1,0
3.91544e-03,1,0
3.89077e-03,1,0
3.86609e-03,1,0
3.84141e-03,1,0
3.81674e-03,1,0
3.79206e-03,1,0
3.76739e-03,1,0
3.74271e-03,1,0
3.71803e-03,1,0
3.69336e-03,1,0
3.66868e-03,1,0
3.64401e-03,1,0
3.61933e-03,1,0
3.59465e-03,1,0
3.56998e-03,1,0
3.54530e-03,1,0
3.52063e-03,1,0
3.49595e-03,1,0
3.47127e-03,1,0
3.44660e-03,1,0
3.42192e-03,1,0
3.39725e-03,1,0
3.37257e-03,1,0
3.34790e-03,1,0
3.32322e-03,1,0
3.29782e-03,1,0
3.26158e-03,1,0
3.22535e-03,1,0
3.18911e-03,1,0
3.15288e-03,1,0
3.11664e-03,1,0
3.08040e-03,1,0
3.04417e-03,1,0
3.00793e-03,1,0
2.97169e-03,1,0
